#data counter
17395.833333 1
22156.593407 2
26625.000000 3
35670.454545 4
27130.952381 5
32934.027778 6
1777.777778 7
32709.478022 8
19185.267857 9
16782.894737 10
44854.166667 11
18080.729167 12
15409.090909 13
625.000000 14
24079.670330 15
23482.142857 16
15511.363636 17
45750.000000 18
31775.412088 19
26056.818182 20
1750.000000 21
13581.730769 22
14806.818182 23
1338.141026 24
42500.000000 25
22980.769231 26
44045.454545 27
10598.447712 28
15409.090909 29
848.214286 30
