#data counter
26839.488636 1
21250.000000 2
27048.780488 3
30371.951220 4
27801.956815 5
27528.201220 6
25074.583719 7
21221.326945 8
26538.060897 9
16557.807808 10
18431.722689 11
21307.244745 12
17422.979798 13
22573.863636 14
19172.676282 15
27512.195122 16
24124.503968 17
26799.532313 18
22971.491228 19
22845.410628 20
17103.929587 21
20946.843854 22
30460.778061 23
17834.994463 24
19652.475845 25
19041.193182 26
23358.819346 27
24534.298780 28
23378.314394 29
28886.351052 30
