#data counter
163.827619 1
145.773797 2
164.465135 3
174.275504 4
166.739188 5
165.916248 6
158.349562 7
145.675416 8
162.905067 9
128.677146 10
135.763481 11
145.970013 12
131.996136 13
150.246010 14
138.465434 15
165.868005 16
155.320649 17
163.705627 18
151.563489 19
151.146984 20
130.781993 21
144.730245 22
174.530164 23
133.547724 24
140.187288 25
137.989830 26
152.835923 27
156.634284 28
152.899687 29
169.959851 30
