#data counter
20302.853993 1
24100.819955 2
24874.833379 3
20144.442912 4
27935.403873 5
20087.835570 6
22891.633015 7
25412.751311 8
21995.005882 9
21524.118487 10
26955.059311 11
25113.281614 12
20388.955662 13
18602.537209 14
25203.147142 15
26493.442837 16
24991.830065 17
25609.853927 18
18776.034386 19
14551.979710 20
20869.722767 21
28476.805313 22
24900.147739 23
13544.580420 24
22812.021073 25
27927.846577 26
24567.384106 27
29201.241135 28
27952.931141 29
21150.179122 30
