#data counter step time
50 1 1693 81.0
500 2 1760 85.0
100 3 1774 86.0
100 4 1817 89.0
100 5 1876 95.0
100 6 1928 100.0
100 7 2032 105.0
75 8 2059 107.0
100 9 2112 109.0
50 10 2136 112.0
500 11 2150 113.0
100 12 2235 118.0
75 13 2248 119.0
100 14 2261 120.0
100 15 2262 120.0
500 16 2267 120.0
50 17 2302 122.0
50 18 2306 122.0
100 19 2310 122.0
50 20 2342 124.0
500 21 2355 125.0
500 22 2369 126.0
500 23 2408 128.0
100 24 2410 128.0
100 25 2433 131.0
75 26 2454 133.0
100 27 2479 134.0
75 28 2506 136.0
75 29 2573 140.0
100 30 2587 140.0
100 31 2610 142.0
50 32 2621 143.0
100 33 2622 143.0
75 34 2638 144.0
500 35 2647 145.0
150 36 2653 145.0
50 37 2665 146.0
100 38 2680 147.0
500 39 2682 147.0
150 40 2684 147.0
150 41 2693 148.0
150 42 2701 148.0
75 43 2706 148.0
500 44 2723 150.0
150 45 2741 151.0
100 46 2758 152.0
75 47 2765 154.0
75 48 2769 154.0
75 49 2771 154.0
100 50 2781 155.0
50 51 2788 156.0
50 52 2790 156.0
500 53 2806 158.0
150 54 2815 159.0
50 55 2828 160.0
75 56 2829 160.0
50 57 2834 160.0
75 58 2844 161.0
75 59 2846 161.0
75 60 2847 161.0
500 61 2872 162.0
100 62 2879 163.0
150 63 2903 165.0
100 64 2914 166.0
100 65 2933 168.0
100 66 2941 169.0
500 67 2942 169.0
500 68 2949 170.0
100 69 2951 170.0
50 70 2963 171.0
100 71 2968 172.0
75 72 2969 172.0
100 73 2972 172.0
75 74 2981 172.0
500 75 2982 172.0
75 76 2988 173.0
75 77 3023 175.0
500 78 3025 175.0
100 79 3034 176.0
75 80 3054 178.0
150 81 3062 179.0
100 82 3080 181.0
50 83 3091 182.0
75 84 3108 183.0
150 85 3111 183.0
500 86 3122 184.0
150 87 3126 184.0
150 88 3135 185.0
150 89 3154 186.0
50 90 3169 187.0
150 91 3188 188.0
150 92 3189 188.0
150 93 3213 189.0
100 94 3235 191.0
100 95 3242 191.0
100 96 3243 191.0
75 97 3245 191.0
100 98 3250 191.0
75 99 3263 192.0
500 100 3272 192.0
100 101 3340 196.0
50 102 3359 197.0
50 103 3395 199.0
100 104 3399 199.0
500 105 3417 200.0
75 106 3439 203.0
75 107 3452 205.0
150 108 3459 206.0
75 109 3469 208.0
100 110 3503 216.0
150 111 3505 216.0
500 112 3515 220.0
50 113 3521 221.0
50 114 3533 223.0
100 115 3535 223.0
100 116 3540 224.0
50 117 3543 225.0
50 118 3548 226.0
50 119 3552 226.0
150 120 3559 227.0
100 121 3572 230.0
50 122 3583 232.0
100 123 3597 236.0
100 124 3603 238.0
50 125 3610 240.0
75 126 3614 241.0
75 127 3622 243.0
500 128 3631 244.0
100 129 3633 244.0
100 130 3637 245.0
75 131 3646 247.0
100 132 3649 248.0
75 133 3650 249.0
50 134 3654 250.0
75 135 3660 251.0
500 136 3671 256.0
500 137 3676 256.0
75 138 3690 259.0
100 139 3694 261.0
50 140 3702 265.0
50 141 3706 267.0
75 142 3714 269.0
100 143 3730 274.0
100 144 3748 282.0
500 145 3751 285.0
50 146 3754 288.0
100 147 3755 288.0
75 148 3765 293.0
100 149 3775 300.0
150 150 3776 302.0
100 151 3780 303.0
500 152 3785 306.0
150 153 3786 306.0
500 154 3793 309.0
100 155 3798 329.0
100 156 3811 340.0
50 157 3813 343.0
500 158 3816 346.0
50 159 3819 355.0
100 160 3821 356.0
500 161 3825 378.0
