#data counter step time
150 1 1503 60.0
500 2 1808 75.0
75 3 1880 78.0
75 4 1921 81.0
100 5 1922 81.0
150 6 1965 84.0
500 7 2026 88.0
500 8 2037 89.0
75 9 2117 94.0
500 10 2137 95.0
50 11 2154 96.0
150 12 2234 102.0
100 13 2240 102.0
500 14 2304 106.0
50 15 2332 107.0
150 16 2337 107.0
100 17 2365 109.0
100 18 2367 109.0
50 19 2393 111.0
100 20 2395 111.0
500 21 2413 112.0
150 22 2441 114.0
50 23 2446 114.0
75 24 2474 116.0
100 25 2486 117.0
100 26 2549 121.0
100 27 2569 122.0
75 28 2582 123.0
75 29 2583 123.0
150 30 2625 125.0
50 31 2692 129.0
150 32 2699 129.0
100 33 2706 129.0
500 34 2715 130.0
75 35 2756 132.0
50 36 2807 135.0
100 37 2814 135.0
500 38 2836 137.0
500 39 2837 137.0
75 40 2839 137.0
75 41 2844 137.0
500 42 2851 138.0
50 43 2856 139.0
75 44 2873 140.0
50 45 2876 140.0
150 46 2896 141.0
500 47 2897 141.0
500 48 2928 143.0
50 49 2929 143.0
150 50 2930 143.0
500 51 2936 143.0
75 52 2956 144.0
75 53 2961 144.0
50 54 2977 145.0
100 55 2991 146.0
50 56 3000 146.0
100 57 3001 146.0
50 58 3006 146.0
100 59 3030 148.0
150 60 3049 149.0
50 61 3050 149.0
50 62 3053 149.0
500 63 3055 149.0
150 64 3058 150.0
100 65 3059 150.0
50 66 3081 152.0
500 67 3105 154.0
150 68 3113 154.0
50 69 3126 155.0
150 70 3131 156.0
75 71 3170 159.0
100 72 3175 160.0
150 73 3178 160.0
100 74 3188 161.0
100 75 3205 162.0
75 76 3209 162.0
100 77 3219 163.0
100 78 3231 164.0
50 79 3238 165.0
100 80 3245 165.0
150 81 3247 165.0
150 82 3259 167.0
100 83 3279 168.0
500 84 3290 169.0
100 85 3305 170.0
100 86 3306 170.0
100 87 3309 170.0
75 88 3310 170.0
75 89 3326 171.0
75 90 3336 172.0
150 91 3348 172.0
75 92 3368 173.0
100 93 3378 174.0
100 94 3381 174.0
50 95 3386 175.0
100 96 3394 176.0
50 97 3412 178.0
100 98 3418 179.0
100 99 3432 180.0
100 100 3486 183.0
50 101 3524 185.0
50 102 3598 188.0
50 103 3651 190.0
50 104 3653 190.0
100 105 3680 191.0
75 106 3706 192.0
100 107 3757 195.0
100 108 3783 197.0
75 109 3789 198.0
500 110 3795 198.0
100 111 3804 199.0
500 112 3805 200.0
500 113 3813 200.0
150 114 3830 203.0
75 115 3837 204.0
50 116 3838 204.0
75 117 3854 206.0
500 118 3856 206.0
100 119 3859 207.0
50 120 3871 208.0
500 121 3877 209.0
100 122 3895 211.0
100 123 3896 211.0
100 124 3899 212.0
100 125 3908 214.0
500 126 3914 214.0
150 127 3916 215.0
50 128 3922 216.0
75 129 3927 217.0
100 130 3935 218.0
100 131 3938 219.0
500 132 3946 222.0
100 133 3956 224.0
50 134 3959 225.0
100 135 3972 226.0
100 136 3988 230.0
100 137 3996 231.0
100 138 4004 233.0
500 139 4005 233.0
50 140 4017 236.0
100 141 4042 240.0
100 142 4047 241.0
100 143 4056 243.0
75 144 4062 245.0
500 145 4074 247.0
500 146 4080 248.0
500 147 4081 248.0
150 148 4099 251.0
100 149 4120 257.0
100 150 4139 261.0
100 151 4153 264.0
75 152 4163 267.0
100 153 4164 267.0
150 154 4168 268.0
50 155 4186 275.0
100 156 4196 283.0
500 157 4198 283.0
100 158 4209 286.0
50 159 4217 291.0
500 160 4219 292.0
150 161 4224 294.0
150 162 4227 295.0
150 163 4242 300.0
500 164 4249 304.0
75 165 4250 304.0
50 166 4254 305.0
75 167 4266 310.0
75 168 4277 322.0
100 169 4280 322.0
100 170 4284 323.0
100 171 4286 324.0
75 172 4295 329.0
150 173 4300 334.0
500 174 4303 339.0
500 175 4312 349.0
100 176 4316 350.0
150 177 4320 352.0
100 178 4353 413.0
100 179 4357 435.0
