#data counter step time
100 1 462 10.0
50 2 463 10.0
50 3 466 10.0
100 4 468 10.0
100 5 472 10.0
100 6 479 10.0
50 7 484 10.0
500 8 507 11.0
100 9 513 11.0
75 10 521 11.0
500 11 523 11.0
500 12 548 12.0
100 13 568 12.0
75 14 573 12.0
150 15 574 12.0
100 16 579 12.0
100 17 610 13.0
75 18 622 13.0
100 19 629 13.0
100 20 648 14.0
500 21 658 14.0
150 22 660 14.0
50 23 661 14.0
50 24 662 14.0
75 25 668 14.0
150 26 679 14.0
150 27 709 15.0
500 28 711 15.0
500 29 718 15.0
500 30 721 15.0
100 31 728 15.0
100 32 783 16.0
100 33 811 17.0
500 34 822 17.0
75 35 831 17.0
50 36 859 18.0
150 37 900 19.0
50 38 963 20.0
