#data counter
146.875000 1
158.333333 2
126.785714 3
151.923077 4
161.842105 5
167.307692 6
186.764706 7
189.285714 8
175.000000 9
196.666667 10
170.312500 11
287.500000 12
133.928571 13
181.250000 14
153.571429 15
175.000000 16
111.666667 17
107.352941 18
139.062500 19
104.545455 20
122.222222 21
189.285714 22
182.500000 23
204.687500 24
185.416667 25
214.285714 26
160.416667 27
196.666667 28
171.428571 29
133.333333 30
123.076923 31
175.000000 32
127.500000 33
180.263158 34
217.647059 35
116.304348 36
198.214286 37
180.000000 38
145.588235 39
146.153846 40
196.153846 41
153.846154 42
118.750000 43
90.000000 44
177.777778 45
188.888889 46
170.454545 47
115.789474 48
170.000000 49
148.529412 50
156.250000 51
272.500000 52
190.789474 53
127.083333 54
163.636364 55
135.937500 56
164.062500 57
191.666667 58
168.055556 59
225.000000 60
152.777778 61
197.619048 62
191.666667 63
127.272727 64
136.904762 65
125.000000 66
292.857143 67
204.687500 68
181.250000 69
205.000000 70
219.642857 71
143.750000 72
137.500000 73
161.538462 74
181.666667 75
143.750000 76
209.090909 77
133.333333 78
160.294118 79
131.666667 80
181.666667 81
171.875000 82
242.857143 83
151.923077 84
210.000000 85
227.777778 86
141.071429 87
86.538462 88
143.181818 89
119.230769 90
120.000000 91
155.000000 92
103.125000 93
135.714286 94
160.416667 95
123.214286 96
154.545455 97
151.315789 98
177.083333 99
187.500000 100
