#data counter
13 1
6 2
12 3
6 4
5 5
12 6
9 7
6 8
7 9
10 10
9 11
8 12
9 13
16 14
13 15
7 16
12 17
8 18
9 19
6 20
10 21
6 22
8 23
15 24
7 25
5 26
5 27
5 28
11 29
5 30
6 31
9 32
8 33
6 34
7 35
6 36
5 37
9 38
8 39
7 40
9 41
9 42
14 43
9 44
3 45
8 46
10 47
14 48
5 49
11 50
7 51
6 52
14 53
11 54
8 55
9 56
11 57
9 58
8 59
17 60
8 61
9 62
8 63
11 64
9 65
10 66
11 67
7 68
7 69
7 70
12 71
7 72
15 73
12 74
8 75
11 76
4 77
16 78
12 79
8 80
11 81
5 82
13 83
8 84
8 85
9 86
15 87
13 88
9 89
6 90
3 91
10 92
11 93
9 94
8 95
7 96
12 97
10 98
5 99
6 100
