#data counter
1175 1
2375 2
1775 3
1975 4
3075 5
2175 6
3175 7
2650 8
1925 9
2950 10
2725 11
5175 12
1875 13
2900 14
2150 15
1050 16
1675 17
1825 18
2225 19
1150 20
1100 21
2650 22
1825 23
3275 24
2225 25
1500 26
1925 27
2950 28
2400 29
2400 30
1600 31
3150 32
1275 33
3425 34
3700 35
2675 36
2775 37
2700 38
2475 39
1900 40
2550 41
2000 42
1425 43
900 44
3200 45
1700 46
1875 47
2200 48
2550 49
2525 50
2500 51
2725 52
3625 53
1525 54
1800 55
2175 56
2625 57
2300 58
3025 59
2250 60
1375 61
4150 62
2300 63
1400 64
2875 65
1375 66
4100 67
3275 68
2900 69
3075 70
3075 71
3450 72
1100 73
2100 74
2725 75
2300 76
2300 77
1600 78
2725 79
1975 80
2725 81
2750 82
5100 83
1975 84
2100 85
4100 86
1975 87
1125 88
3150 89
1550 90
1200 91
2325 92
825 93
1900 94
1925 95
1725 96
1700 97
2875 98
2125 99
2250 100
