#data counter
27925 1
32700 2
29750 3
26600 4
30050 5
30175 6
27275 7
30350 8
29625 9
28125 10
29675 11
25700 12
27025 13
29175 14
27600 15
29700 16
29550 17
24100 18
29800 19
25175 20
30150 21
25775 22
32250 23
29925 24
30750 25
31925 26
32200 27
28200 28
25300 29
27700 30
30325 31
27950 32
30275 33
28775 34
26675 35
29025 36
33750 37
32150 38
30375 39
29100 40
29250 41
25975 42
31000 43
30325 44
27600 45
28575 46
28425 47
28150 48
29775 49
26250 50
30300 51
26500 52
26650 53
31800 54
30725 55
32925 56
26275 57
29950 58
29875 59
29200 60
30450 61
28675 62
30300 63
28625 64
24675 65
28850 66
24750 67
29750 68
27200 69
26475 70
26975 71
26150 72
30775 73
26650 74
27300 75
24725 76
31500 77
25675 78
29575 79
30075 80
30725 81
29750 82
22175 83
27500 84
30850 85
29200 86
28825 87
31125 88
23250 89
29650 90
29450 91
26800 92
28225 93
30225 94
28025 95
29225 96
26825 97
29175 98
30525 99
29025 100
