#data counter
148046.875000 1
283333.333333 2
160580.357143 3
300576.923077 4
426710.526316 5
281730.769231 6
526397.058824 7
379642.857143 8
270000.000000 9
506083.333333 10
417773.437500 11
662812.500000 12
149508.928571 13
388125.000000 14
291071.428571 15
128750.000000 16
182333.333333 17
20955.882353 18
312460.937500 19
21022.727273 20
5555.555556 21
385892.857143 22
265062.500000 23
474023.437500 24
400572.916667 25
228571.428571 26
289322.916667 27
506083.333333 28
416071.428571 29
323750.000000 30
166826.923077 31
548750.000000 32
163062.500000 33
534473.684211 34
584705.882353 35
172010.869565 36
524330.357143 37
397750.000000 38
302794.117647 39
156057.692308 40
377307.692308 41
301057.692308 42
168906.250000 43
11500.000000 44
541111.111111 45
257638.888889 46
269772.727273 47
172763.157895 48
424000.000000 49
298088.235294 50
284375.000000 51
350562.500000 52
501513.157895 53
164322.916667 54
285454.545455 55
318710.937500 56
431210.937500 57
392916.666667 58
403506.944444 59
335000.000000 60
145555.555556 61
619880.952381 62
234166.666667 63
166818.181818 64
314523.809524 65
168750.000000 66
603035.714286 67
484023.437500 68
383125.000000 69
489000.000000 70
445223.214286 71
459062.500000 72
152500.000000 73
278269.230769 74
398083.333333 75
301875.000000 76
357840.909091 77
159166.666667 78
435073.529412 79
160583.333333 80
393083.333333 81
402343.750000 82
710178.571429 83
294326.923077 84
367750.000000 85
679861.111111 86
315758.928571 87
14519.230769 88
298977.272727 89
161442.307692 90
11000.000000 91
287750.000000 92
8046.875000 93
165892.857143 94
283072.916667 95
173080.357143 96
301022.727273 97
453092.105263 98
256822.916667 99
398125.000000 100
