#data counter
156.005587 1
182.681564 2
170.977011 3
146.961326 4
170.738636 5
172.428571 6
156.752874 7
168.611111 8
162.774725 9
160.714286 10
169.571429 11
147.701149 12
152.683616 13
173.660714 14
159.537572 15
158.823529 16
170.809249 17
137.714286 18
170.285714 19
137.568306 20
166.574586 21
143.194444 22
177.197802 23
177.071006 24
169.889503 25
169.813830 26
175.956284 27
156.666667 28
144.571429 29
156.497175 30
167.541436 31
161.560694 32
166.346154 33
164.428571 34
151.562500 35
169.736842 36
186.464088 37
182.670455 38
173.571429 39
161.666667 40
164.325843 41
145.926966 42
178.160920 43
167.541436 44
154.189944 45
156.147541 46
158.798883 47
168.562874 48
165.416667 49
152.616279 50
171.186441 51
144.021739 52
159.580838 53
179.661017 54
169.751381 55
188.142857 56
151.878613 57
167.318436 58
171.695402 59
168.786127 60
166.393443 61
168.676471 62
168.333333 63
160.814607 64
145.147059 65
161.173184 66
141.428571 67
168.079096 68
153.672316 69
148.735955 70
155.028736 71
154.733728 72
173.870056 73
152.285714 74
154.237288 75
142.919075 76
170.270270 77
149.273256 78
172.953216 79
169.915254 80
176.580460 81
166.201117 82
133.584337 83
153.631285 84
169.505495 85
168.786127 86
168.567251 87
178.879310 88
137.573964 89
163.812155 90
157.486631 91
153.142857 92
155.939227 93
170.762712 94
155.694444 95
163.268156 96
151.553672 97
170.614035 98
166.803279 99
159.478022 100
