#data counter
179 1
179 2
174 3
181 4
176 5
175 6
174 7
180 8
182 9
175 10
175 11
174 12
177 13
168 14
173 15
187 16
173 17
175 18
175 19
183 20
181 21
180 22
182 23
169 24
181 25
188 26
183 27
180 28
175 29
177 30
181 31
173 32
182 33
175 34
176 35
171 36
181 37
176 38
175 39
180 40
178 41
178 42
174 43
181 44
179 45
183 46
179 47
167 48
180 49
172 50
177 51
184 52
167 53
177 54
181 55
175 56
173 57
179 58
174 59
173 60
183 61
170 62
180 63
178 64
170 65
179 66
175 67
177 68
177 69
178 70
174 71
169 72
177 73
175 74
177 75
173 76
185 77
172 78
171 79
177 80
174 81
179 82
166 83
179 84
182 85
173 86
171 87
174 88
169 89
181 90
187 91
175 92
181 93
177 94
180 95
179 96
177 97
171 98
183 99
182 100
