#data counter
21149.553571 1
20238.095238 2
12352.335165 3
25048.076923 4
23706.140351 5
23477.564103 6
32899.816176 7
29203.296703 8
27000.000000 9
36148.809524 10
27851.562500 11
38988.970588 12
11500.686813 13
25875.000000 14
22390.109890 15
25750.000000 16
13023.809524 17
1309.742647 18
20830.729167 19
2102.272727 20
694.444444 21
29684.065934 22
29451.388889 23
31601.562500 24
36415.719697 25
38095.238095 26
26302.083333 27
36148.809524 28
32005.494505 29
19044.117647 30
13902.243590 31
32279.411765 32
18118.055556 33
29692.982456 34
36544.117647 35
7818.675889 36
40333.104396 37
28410.714286 38
18924.632353 39
13004.807692 40
31442.307692 41
25088.141026 42
15355.113636 43
1277.777778 44
31830.065359 45
32204.861111 46
26977.272727 47
9597.953216 48
30285.714286 49
18630.514706 50
18958.333333 51
38951.388889 52
27861.842105 53
14938.446970 54
28545.454545 55
21247.395833 56
28747.395833 57
35719.696970 58
23735.702614 59
37222.222222 60
18194.444444 61
30994.047619 62
21287.878788 63
16681.818182 64
15726.190476 65
16875.000000 66
46387.362637 67
32268.229167 68
25541.666667 69
34928.571429 70
34247.939560 71
19959.239130 72
21785.714286 73
23189.102564 74
28434.523810 75
20125.000000 76
35784.090909 77
14469.696970 78
27192.095588 79
11470.238095 80
28077.380952 81
26822.916667 82
35508.928571 83
24527.243590 84
40861.111111 85
39991.830065 86
24289.148352 87
1209.935897 88
14237.012987 89
13453.525641 90
1222.222222 91
20553.571429 92
1149.553571 93
12760.989011 94
25733.901515 95
13313.873626 96
30102.272727 97
25171.783626 98
23347.537879 99
36193.181818 100
