#data counter
22186.342665 1
28125.353085 2
25410.022590 3
20178.215163 4
26903.165584 5
26020.648604 6
22681.736263 7
23876.551831 8
23534.109192 9
23077.791461 10
25487.602627 11
19055.378380 12
22773.297060 13
27090.261441 14
25402.691894 15
23241.619228 16
27587.713402 17
16148.481117 18
26130.665025 19
16221.664265 20
25820.979128 21
18797.699410 22
27564.203752 23
27175.744928 24
26143.876611 25
27048.494567 26
26733.283793 27
23544.692737 28
18332.430213 29
23196.183231 30
24812.116329 31
23099.584958 32
23982.017637 33
24284.154351 34
21165.401786 35
27082.430341 36
29669.927870 37
29805.113636 38
25852.832512 39
22251.396648 40
24080.333905 41
18779.220625 42
27901.800545 43
24832.949662 44
22187.401921 45
22328.071519 46
22615.262695 47
27010.271625 48
24310.579609 49
21440.483476 50
25748.868451 51
18208.600618 52
22445.305173 53
28078.293529 54
26319.521179 55
29905.295567 56
21533.514249 57
24227.881175 58
25433.380672 59
24913.924923 60
24619.888308 61
26317.024887 62
25632.681564 63
23360.490859 64
18737.404281 65
23287.379951 66
19416.050903 67
26290.607345 68
21598.653377 69
20496.274519 70
22145.808418 71
21629.244153 72
26362.352337 73
20217.446634 74
21714.897920 75
17787.505041 76
25578.730905 77
21106.924895 78
26672.256622 79
25066.328005 80
27472.198691 81
24377.903145 82
15422.074662 83
21419.323960 84
25991.743064 85
25030.203992 86
25252.493980 87
27083.852402 88
17776.222175 89
23481.775629 90
20830.745788 91
21972.824302 92
22634.668508 93
25031.659284 94
22813.062539 95
23857.377126 96
21045.157614 97
26105.650155 98
24534.092956 99
23000.140398 100
