#data counter step time
75 1 446 10.0
150 2 455 10.0
500 3 457 10.0
50 4 465 10.0
100 5 466 10.0
50 6 496 11.0
75 7 500 11.0
500 8 512 11.0
500 9 541 12.0
75 10 576 13.0
150 11 584 13.0
50 12 596 13.0
500 13 629 14.0
75 14 631 14.0
100 15 634 14.0
75 16 637 14.0
50 17 638 14.0
100 18 641 14.0
100 19 679 15.0
100 20 700 16.0
150 21 715 16.0
50 22 758 17.0
100 23 766 17.0
75 24 772 17.0
100 25 793 18.0
150 26 799 18.0
50 27 800 18.0
75 28 804 18.0
100 29 805 18.0
75 30 837 19.0
100 31 853 19.0
100 32 864 19.0
150 33 913 21.0
