#data counter step time
500 1 450 10.0
75 2 462 10.0
500 3 465 10.0
50 4 466 10.0
100 5 475 10.0
100 6 480 10.0
75 7 485 10.0
75 8 513 11.0
100 9 516 11.0
150 10 517 11.0
50 11 520 11.0
150 12 522 11.0
50 13 529 11.0
500 14 530 11.0
100 15 563 12.0
100 16 567 12.0
75 17 568 12.0
150 18 570 12.0
50 19 603 13.0
100 20 607 13.0
500 21 610 13.0
100 22 636 14.0
150 23 641 14.0
500 24 651 14.0
100 25 653 14.0
100 26 657 14.0
100 27 661 14.0
500 28 677 15.0
500 29 681 15.0
100 30 694 15.0
500 31 702 15.0
75 32 705 15.0
150 33 729 16.0
150 34 731 16.0
150 35 744 16.0
75 36 781 17.0
150 37 795 17.0
150 38 803 17.0
100 39 857 18.0
75 40 907 19.0
50 41 940 20.0
100 42 971 20.0
