#data counter step time
500 1 429 10.0
150 2 440 10.0
75 3 441 10.0
50 4 449 10.0
500 5 450 10.0
150 6 491 11.0
100 7 495 11.0
50 8 499 11.0
50 9 532 12.0
100 10 533 12.0
50 11 539 12.0
50 12 542 12.0
150 13 546 12.0
150 14 571 13.0
500 15 577 13.0
500 16 583 13.0
50 17 585 13.0
150 18 593 13.0
75 19 594 13.0
100 20 630 14.0
50 21 634 14.0
100 22 637 14.0
50 23 638 14.0
150 24 639 14.0
150 25 641 14.0
150 26 670 15.0
500 27 703 16.0
100 28 716 16.0
50 29 722 16.0
150 30 725 16.0
75 31 748 17.0
500 32 752 17.0
75 33 762 17.0
150 34 767 17.0
100 35 773 17.0
150 36 780 18.0
75 37 839 19.0
100 38 847 19.0
150 39 976 22.0
500 40 986 22.0
500 41 995 22.0
