#data counter step time
500 1 1626 83.0
75 2 1829 99.0
500 3 1903 104.0
100 4 1957 107.0
500 5 2008 109.0
150 6 2011 109.0
75 7 2065 113.0
500 8 2091 115.0
150 9 2103 116.0
500 10 2126 117.0
50 11 2141 118.0
75 12 2142 118.0
50 13 2144 118.0
75 14 2146 118.0
100 15 2180 120.0
100 16 2213 122.0
75 17 2226 123.0
100 18 2236 123.0
500 19 2242 124.0
75 20 2248 124.0
100 21 2255 125.0
100 22 2264 126.0
500 23 2282 127.0
50 24 2288 127.0
500 25 2304 128.0
100 26 2344 130.0
100 27 2364 131.0
150 28 2386 133.0
100 29 2389 133.0
100 30 2396 134.0
150 31 2404 135.0
50 32 2409 135.0
100 33 2416 136.0
150 34 2420 136.0
50 35 2438 138.0
50 36 2443 139.0
500 37 2445 139.0
50 38 2456 140.0
100 39 2462 141.0
150 40 2467 141.0
100 41 2469 141.0
100 42 2471 141.0
100 43 2473 141.0
50 44 2474 141.0
100 45 2480 142.0
500 46 2481 142.0
50 47 2492 143.0
150 48 2512 144.0
100 49 2527 145.0
100 50 2528 145.0
100 51 2535 146.0
50 52 2539 146.0
100 53 2547 147.0
100 54 2570 149.0
150 55 2581 149.0
100 56 2598 151.0
500 57 2605 151.0
150 58 2634 155.0
75 59 2642 156.0
75 60 2652 157.0
150 61 2663 158.0
100 62 2669 159.0
100 63 2671 159.0
100 64 2682 160.0
75 65 2687 161.0
100 66 2696 162.0
75 67 2697 162.0
500 68 2699 162.0
150 69 2713 163.0
100 70 2741 165.0
150 71 2744 165.0
75 72 2751 166.0
50 73 2769 168.0
150 74 2771 168.0
100 75 2776 169.0
500 76 2787 169.0
150 77 2792 170.0
500 78 2799 171.0
150 79 2810 172.0
50 80 2840 175.0
50 81 2855 177.0
75 82 2861 178.0
50 83 2883 180.0
500 84 2892 181.0
50 85 2894 181.0
50 86 2898 182.0
500 87 2901 182.0
75 88 2902 182.0
100 89 2903 182.0
50 90 2916 183.0
150 91 2928 184.0
75 92 2929 184.0
50 93 2932 184.0
100 94 2958 186.0
100 95 2979 188.0
75 96 3017 191.0
100 97 3018 191.0
75 98 3032 192.0
500 99 3070 195.0
150 100 3072 195.0
100 101 3095 197.0
100 102 3104 198.0
100 103 3140 200.0
100 104 3141 200.0
150 105 3196 203.0
75 106 3200 204.0
100 107 3201 204.0
500 108 3207 205.0
100 109 3212 206.0
50 110 3220 206.0
150 111 3222 206.0
100 112 3226 208.0
500 113 3235 209.0
100 114 3258 213.0
100 115 3266 215.0
100 116 3277 223.0
500 117 3279 224.0
100 118 3283 225.0
100 119 3284 225.0
100 120 3293 227.0
50 121 3300 227.0
50 122 3307 231.0
500 123 3317 232.0
500 124 3331 236.0
50 125 3336 238.0
150 126 3339 241.0
100 127 3342 242.0
500 128 3343 242.0
500 129 3352 245.0
100 130 3369 256.0
150 131 3375 258.0
100 132 3388 265.0
75 133 3398 274.0
100 134 3403 275.0
75 135 3405 276.0
50 136 3414 283.0
50 137 3417 292.0
150 138 3418 292.0
50 139 3419 292.0
500 140 3425 293.0
50 141 3435 298.0
100 142 3439 299.0
100 143 3448 319.0
75 144 3453 321.0
75 145 3458 324.0
500 146 3464 335.0
100 147 3470 357.0
150 148 3488 429.0
