#data counter
3375956.790123 1
2973120.719178 2
2804297.385621 3
2354168.074324 4
3995978.084416 5
3759337.748344 6
3179235.641892 7
3714995.888158 8
3110415.239726 9
3143684.640523 10
3940537.500000 11
3627129.310345 12
4342233.333333 13
3691466.049383 14
4012891.104294 15
3805876.623377 16
3439677.419355 17
4251723.602484 18
2503120.777027 19
3361804.635762 20
3756387.195122 21
3473649.328859 22
2223908.390411 23
3497407.718121 24
4060172.955975 25
3769337.993421 26
3271870.993590 27
3774103.773585 28
4104068.965517 29
3297862.318841 30
3097500.000000 31
3819966.517857 32
3039429.012346 33
3802434.640523 34
3882229.729730 35
2660795.094937 36
4287974.837662 37
3671047.297297 38
2841562.500000 39
3908024.193548 40
3729563.758389 41
4178178.807947 42
4504859.375000 43
3681250.000000 44
3747650.000000 45
3114596.774194 46
3102849.378882 47
3109935.064935 48
2970621.019108 49
3438263.449367 50
4187146.226415 51
2981926.751592 52
3206917.438272 53
4137633.136095 54
3601212.993421 55
3445590.277778 56
3304931.972789 57
3758902.027027 58
3224467.147436 59
2993887.096774 60
3541722.972973 61
3974183.333333 62
4660294.117647 63
4140197.368421 64
3543632.550336 65
3414834.437086 66
3987618.243243 67
3529358.974359 68
3772916.666667 69
2856381.578947 70
3684048.387097 71
3561363.636364 72
3674068.791946 73
3367384.417808 74
4239182.389937 75
3103024.193548 76
2865127.467105 77
3698567.880795 78
3241871.044304 79
3085943.708609 80
3644500.000000 81
4020204.248366 82
3638991.935484 83
4297220.394737 84
3920467.741935 85
3243336.092715 86
4403590.764331 87
3377269.108280 88
3977735.849057 89
3972049.689441 90
3786596.774194 91
4339984.076433 92
3460889.261745 93
3924399.350649 94
4663687.888199 95
4129769.108280 96
3525524.839744 97
3807326.158940 98
2996746.688742 99
3839620.967742 100
