#data counter
3550 1
8050 2
3800 3
5400 4
4300 5
6525 6
8200 7
5150 8
5900 9
7400 10
6325 11
6350 12
7475 13
4325 14
5000 15
6375 16
4800 17
3450 18
6125 19
6800 20
3150 21
6350 22
4625 23
5275 24
5675 25
6325 26
5875 27
5450 28
5500 29
6250 30
3875 31
4500 32
4250 33
6125 34
5725 35
3850 36
4825 37
6150 38
4750 39
7000 40
5700 41
5750 42
5325 43
5750 44
4100 45
5050 46
6000 47
4600 48
5675 49
3775 50
3325 51
5425 52
3525 53
5975 54
5000 55
4575 56
6675 57
5025 58
4025 59
5625 60
6650 61
6475 62
6700 63
6575 64
6150 65
7500 66
5675 67
5425 68
4300 69
7200 70
6150 71
6525 72
5925 73
2925 74
4950 75
6450 76
5800 77
8775 78
4800 79
3825 80
4325 81
5300 82
5100 83
5350 84
5500 85
8250 86
4825 87
5325 88
3375 89
6300 90
5450 91
3650 92
6250 93
5675 94
3275 95
5375 96
5675 97
6575 98
6075 99
5025 100
