#data counter
2025 1
3225 2
2000 3
3625 4
3075 5
2275 6
1250 7
2025 8
3075 9
700 10
3325 11
2575 12
1050 13
2200 14
1950 15
2700 16
1100 17
2050 18
2650 19
1200 20
1800 21
2400 22
1425 23
2550 24
925 25
1375 26
1475 27
1600 28
2325 29
2800 30
1850 31
450 32
725 33
2525 34
2450 35
1775 36
3050 37
3725 38
1075 39
3025 40
2375 41
2200 42
1250 43
2125 44
3625 45
2575 46
1850 47
2225 48
1750 49
1825 50
1950 51
2725 52
2025 53
150 54
1975 55
1250 56
2375 57
2275 58
1825 59
1200 60
2725 61
2025 62
1450 63
1525 64
2000 65
1100 66
1575 67
3250 68
1025 69
1425 70
2550 71
1850 72
900 73
2925 74
2025 75
1050 76
2950 77
2150 78
2100 79
2650 80
2275 81
2675 82
2275 83
2275 84
1275 85
1850 86
2425 87
1800 88
1350 89
1025 90
2000 91
1450 92
3175 93
1650 94
2750 95
1925 96
975 97
3800 98
1625 99
2750 100
