#data counter
7840.909091 1
258076.923077 2
432460.937500 3
159791.666667 4
507773.437500 5
534140.625000 6
167083.333333 7
451826.923077 8
424750.000000 9
501071.428571 10
262638.888889 11
263888.888889 12
365113.636364 13
291406.250000 14
148942.307692 15
396363.636364 16
285769.230769 17
13750.000000 18
361822.916667 19
23080.357143 20
303090.277778 21
512777.777778 22
310394.736842 23
485758.928571 24
510576.923077 25
525073.529412 26
170593.750000 27
275000.000000 28
243046.875000 29
522777.777778 30
