#data counter
491835.937500 1
281666.666667 2
146041.666667 3
269791.666667 4
320138.888889 5
377656.250000 6
347500.000000 7
342840.909091 8
7638.888889 9
503125.000000 10
300000.000000 11
158437.500000 12
317638.888889 13
168076.923077 14
280562.500000 15
492333.333333 16
250340.909091 17
412692.307692 18
169000.000000 19
416250.000000 20
306822.916667 21
402333.333333 22
164807.692308 23
380568.181818 24
266250.000000 25
386022.727273 26
676397.058824 27
593125.000000 28
157187.500000 29
172980.769231 30
