#data counter
851857.638889 1
586071.428571 2
24062.500000 3
619880.952381 4
444350.961538 5
859178.571429 6
577031.250000 7
1102196.969697 8
183232.758621 9
914396.551724 10
689600.000000 11
475037.878788 12
690416.666667 13
697916.666667 14
598103.448276 15
872155.172414 16
515227.272727 17
1002636.718750 18
179350.000000 19
499839.743590 20
891854.166667 21
318664.772727 22
326250.000000 23
918275.862069 24
938750.000000 25
310150.000000 26
21316.964286 27
701767.241379 28
346856.060606 29
953472.222222 30
