#data counter step time
100 1 466 10.0
500 2 467 10.0
500 3 468 10.0
75 4 480 10.0
500 5 485 10.0
50 6 486 10.0
150 7 521 11.0
150 8 532 11.0
150 9 544 12.0
150 10 553 12.0
500 11 571 12.0
50 12 573 12.0
150 13 591 13.0
500 14 593 13.0
75 15 612 13.0
100 16 617 13.0
150 17 654 14.0
75 18 659 14.0
100 19 669 14.0
75 20 670 14.0
50 21 677 14.0
500 22 678 14.0
500 23 689 15.0
100 24 723 15.0
50 25 751 16.0
150 26 760 16.0
50 27 765 16.0
500 28 798 17.0
150 29 849 18.0
75 30 871 18.0
100 31 873 18.0
75 32 876 19.0
150 33 897 19.0
100 34 943 20.0
50 35 951 20.0
