#data counter step time
150 1 1598 60.0
100 2 1672 65.0
100 3 1683 65.0
100 4 1702 67.0
75 5 1712 67.0
500 6 1851 77.0
100 7 1854 77.0
100 8 1907 80.0
100 9 1936 81.0
75 10 1940 81.0
100 11 2023 85.0
150 12 2082 89.0
500 13 2122 91.0
75 14 2145 92.0
150 15 2152 93.0
100 16 2234 97.0
150 17 2296 103.0
500 18 2318 105.0
50 19 2340 106.0
500 20 2347 106.0
100 21 2355 106.0
50 22 2382 108.0
50 23 2497 114.0
500 24 2536 116.0
50 25 2554 117.0
100 26 2576 118.0
100 27 2603 120.0
100 28 2614 120.0
100 29 2630 120.0
100 30 2675 123.0
50 31 2688 124.0
150 32 2724 126.0
150 33 2725 126.0
75 34 2740 127.0
50 35 2759 128.0
50 36 2769 128.0
500 37 2791 130.0
75 38 2837 134.0
150 39 2848 135.0
100 40 2870 136.0
100 41 2882 137.0
100 42 2897 138.0
50 43 2901 138.0
50 44 2926 139.0
100 45 2934 139.0
75 46 2952 140.0
100 47 2953 140.0
100 48 2956 140.0
100 49 2966 140.0
100 50 2969 140.0
50 51 2989 141.0
500 52 3035 143.0
100 53 3038 143.0
500 54 3041 143.0
100 55 3046 144.0
150 56 3059 145.0
50 57 3073 146.0
75 58 3074 146.0
100 59 3080 146.0
50 60 3084 147.0
75 61 3095 148.0
500 62 3096 148.0
75 63 3102 149.0
500 64 3108 149.0
500 65 3126 150.0
100 66 3133 151.0
500 67 3152 152.0
100 68 3173 154.0
50 69 3195 156.0
100 70 3204 157.0
100 71 3205 157.0
500 72 3206 157.0
100 73 3209 157.0
100 74 3221 158.0
150 75 3229 159.0
500 76 3230 159.0
100 77 3237 159.0
500 78 3247 159.0
75 79 3281 162.0
75 80 3300 163.0
150 81 3305 164.0
50 82 3308 164.0
50 83 3311 164.0
50 84 3322 165.0
75 85 3323 165.0
100 86 3331 166.0
100 87 3338 167.0
75 88 3359 169.0
100 89 3371 170.0
100 90 3403 172.0
500 91 3409 173.0
500 92 3417 174.0
500 93 3420 175.0
500 94 3423 175.0
500 95 3434 176.0
150 96 3441 176.0
100 97 3446 178.0
50 98 3456 179.0
50 99 3458 180.0
100 100 3459 180.0
100 101 3510 183.0
150 102 3516 183.0
50 103 3524 184.0
75 104 3528 184.0
500 105 3572 186.0
50 106 3598 187.0
100 107 3640 188.0
50 108 3654 189.0
500 109 3692 190.0
100 110 3715 191.0
100 111 3722 191.0
150 112 3742 192.0
500 113 3745 192.0
500 114 3757 192.0
100 115 3798 195.0
50 116 3809 197.0
500 117 3810 197.0
50 118 3818 198.0
75 119 3843 202.0
100 120 3847 202.0
75 121 3862 204.0
100 122 3863 204.0
75 123 3867 205.0
75 124 3882 208.0
75 125 3884 208.0
500 126 3885 208.0
75 127 3889 209.0
75 128 3893 209.0
100 129 3908 212.0
100 130 3912 213.0
100 131 3916 214.0
50 132 3919 214.0
75 133 3928 215.0
500 134 3943 219.0
50 135 3944 219.0
100 136 3948 220.0
500 137 3965 223.0
500 138 3975 225.0
100 139 3988 227.0
500 140 3989 227.0
100 141 3995 227.0
100 142 4004 228.0
500 143 4007 228.0
100 144 4014 230.0
150 145 4022 231.0
75 146 4025 232.0
50 147 4040 236.0
500 148 4081 249.0
150 149 4088 250.0
50 150 4096 251.0
100 151 4100 252.0
75 152 4101 252.0
100 153 4107 253.0
500 154 4115 254.0
500 155 4118 255.0
75 156 4131 259.0
150 157 4137 261.0
100 158 4139 262.0
150 159 4145 264.0
500 160 4153 266.0
150 161 4159 268.0
500 162 4161 268.0
150 163 4169 275.0
100 164 4177 278.0
150 165 4180 279.0
50 166 4190 286.0
500 167 4195 289.0
100 168 4200 290.0
500 169 4211 295.0
75 170 4214 298.0
100 171 4221 308.0
500 172 4228 314.0
50 173 4234 321.0
100 174 4236 322.0
100 175 4240 327.0
150 176 4246 330.0
100 177 4262 358.0
100 178 4269 363.0
100 179 4271 373.0
100 180 4275 375.0
500 181 4277 384.0
150 182 4287 453.0
