#data counter step time
150 1 452 10.0
150 2 453 10.0
100 3 455 10.0
100 4 462 10.0
100 5 465 10.0
50 6 470 10.0
100 7 504 11.0
100 8 508 11.0
50 9 513 11.0
50 10 515 11.0
150 11 518 11.0
50 12 523 11.0
500 13 542 12.0
50 14 551 12.0
100 15 555 12.0
150 16 563 12.0
75 17 566 12.0
100 18 567 12.0
100 19 600 13.0
500 20 614 13.0
100 21 616 13.0
75 22 618 13.0
75 23 620 13.0
150 24 622 13.0
100 25 624 13.0
50 26 657 14.0
100 27 673 14.0
100 28 675 14.0
150 29 678 14.0
50 30 680 14.0
100 31 700 15.0
500 32 711 15.0
150 33 716 15.0
75 34 759 16.0
100 35 765 16.0
100 36 768 16.0
75 37 784 17.0
100 38 789 17.0
500 39 816 17.0
150 40 821 17.0
150 41 877 18.0
75 42 926 20.0
75 43 972 20.0
