#data counter step time
150 1 1576 64.0
75 2 1768 78.0
100 3 1822 80.0
75 4 1830 80.0
50 5 1831 81.0
100 6 1902 85.0
50 7 1945 89.0
75 8 2000 92.0
100 9 2004 92.0
100 10 2009 93.0
100 11 2024 94.0
75 12 2119 98.0
75 13 2123 98.0
150 14 2230 103.0
100 15 2283 107.0
75 16 2305 109.0
75 17 2314 110.0
50 18 2315 110.0
100 19 2401 114.0
100 20 2432 116.0
100 21 2472 119.0
50 22 2483 119.0
500 23 2492 120.0
500 24 2494 120.0
150 25 2505 121.0
50 26 2506 121.0
100 27 2523 122.0
75 28 2557 124.0
100 29 2571 125.0
50 30 2590 126.0
75 31 2627 129.0
100 32 2629 129.0
75 33 2640 130.0
100 34 2665 131.0
100 35 2671 132.0
150 36 2680 132.0
150 37 2696 133.0
100 38 2714 134.0
50 39 2777 137.0
100 40 2793 138.0
50 41 2838 140.0
500 42 2855 141.0
75 43 2875 142.0
500 44 2890 143.0
100 45 2891 143.0
150 46 2902 144.0
500 47 2931 146.0
100 48 2936 147.0
100 49 2940 147.0
75 50 2943 147.0
500 51 2953 148.0
150 52 2978 149.0
150 53 2990 150.0
50 54 3006 151.0
75 55 3007 151.0
100 56 3015 152.0
150 57 3020 152.0
75 58 3021 152.0
500 59 3035 152.0
150 60 3046 154.0
100 61 3066 155.0
100 62 3070 156.0
50 63 3086 157.0
100 64 3087 157.0
75 65 3094 158.0
50 66 3102 158.0
500 67 3109 159.0
500 68 3122 160.0
150 69 3127 160.0
50 70 3133 161.0
75 71 3140 162.0
150 72 3152 163.0
150 73 3156 164.0
150 74 3173 167.0
75 75 3176 167.0
50 76 3191 169.0
100 77 3201 170.0
50 78 3205 170.0
100 79 3227 173.0
50 80 3269 178.0
100 81 3275 178.0
100 82 3285 180.0
50 83 3303 181.0
100 84 3319 182.0
50 85 3321 182.0
100 86 3329 183.0
500 87 3331 183.0
50 88 3355 185.0
100 89 3366 185.0
100 90 3370 185.0
100 91 3372 185.0
75 92 3383 186.0
100 93 3391 186.0
100 94 3447 189.0
75 95 3463 190.0
100 96 3483 191.0
50 97 3503 192.0
75 98 3505 192.0
100 99 3523 193.0
100 100 3525 193.0
150 101 3548 194.0
75 102 3605 196.0
100 103 3657 198.0
75 104 3667 200.0
75 105 3683 202.0
500 106 3685 202.0
75 107 3692 203.0
150 108 3695 203.0
150 109 3702 205.0
100 110 3713 206.0
150 111 3715 207.0
50 112 3741 212.0
500 113 3748 213.0
50 114 3749 213.0
100 115 3752 214.0
100 116 3753 214.0
75 117 3775 220.0
50 118 3778 222.0
500 119 3794 224.0
75 120 3800 224.0
500 121 3802 224.0
150 122 3804 225.0
100 123 3807 225.0
100 124 3811 225.0
500 125 3817 227.0
500 126 3830 228.0
50 127 3831 228.0
150 128 3849 231.0
100 129 3857 233.0
75 130 3876 237.0
75 131 3889 240.0
75 132 3900 243.0
50 133 3903 244.0
50 134 3907 247.0
500 135 3917 253.0
500 136 3923 256.0
100 137 3934 260.0
500 138 3936 261.0
500 139 3940 262.0
50 140 3953 265.0
150 141 3956 266.0
75 142 3970 273.0
50 143 3974 274.0
75 144 3978 275.0
100 145 3980 276.0
50 146 3997 279.0
50 147 3999 279.0
50 148 4014 286.0
75 149 4021 289.0
100 150 4031 300.0
500 151 4048 313.0
150 152 4051 316.0
500 153 4054 316.0
150 154 4055 317.0
500 155 4058 318.0
100 156 4066 324.0
500 157 4074 327.0
100 158 4079 337.0
500 159 4100 339.0
150 160 4105 341.0
75 161 4113 348.0
150 162 4118 363.0
50 163 4127 382.0
50 164 4131 391.0
500 165 4134 415.0
500 166 4139 504.0
