#data counter
170 1
168 2
174 3
172 4
180 5
170 6
175 7
174 8
173 9
171 10
167 11
166 12
172 13
184 14
170 15
174 16
167 17
171 18
166 19
172 20
172 21
163 22
165 23
161 24
169 25
176 26
168 27
178 28
179 29
170 30
171 31
165 32
171 33
167 34
169 35
167 36
168 37
175 38
165 39
168 40
171 41
171 42
170 43
161 44
168 45
172 46
182 47
179 48
172 49
171 50
178 51
172 52
171 53
173 54
163 55
170 56
170 57
168 58
178 59
170 60
170 61
174 62
183 63
176 64
171 65
173 66
167 67
169 68
173 69
166 70
175 71
169 72
181 73
171 74
177 75
174 76
170 77
182 78
170 79
172 80
176 81
167 82
169 83
174 84
166 85
172 86
171 87
172 88
178 89
168 90
168 91
162 92
178 93
171 94
165 95
171 96
159 97
161 98
167 99
174 100
