#data counter
413125.000000 1
314013.157895 2
417773.437500 3
171785.714286 4
280562.500000 5
527333.333333 6
344204.545455 7
161041.666667 8
371442.307692 9
409013.157895 10
433823.529412 11
593664.772727 12
292692.307692 13
279296.875000 14
383593.750000 15
483269.230769 16
299044.117647 17
23083.333333 18
590898.437500 19
166500.000000 20
288035.714286 21
316052.631579 22
10192.307692 23
703095.238095 24
309926.470588 25
249204.545455 26
516323.529412 27
167500.000000 28
345625.000000 29
161250.000000 30
176911.764706 31
421710.526316 32
496102.941176 33
303194.444444 34
328194.444444 35
168173.076923 36
388062.500000 37
425113.636364 38
638250.000000 39
305500.000000 40
163083.333333 41
426833.333333 42
477008.928571 43
523875.000000 44
483750.000000 45
279926.470588 46
228750.000000 47
399375.000000 48
173676.470588 49
399338.235294 50
291406.250000 51
271041.666667 52
385937.500000 53
172321.428571 54
615598.958333 55
166041.666667 56
289342.105263 57
824945.652174 58
380062.500000 59
545593.750000 60
430125.000000 61
304044.117647 62
133750.000000 63
452333.333333 64
291057.692308 65
271406.250000 66
584166.666667 67
282773.437500 68
165000.000000 69
164852.941176 70
258080.357143 71
415625.000000 72
175758.928571 73
390937.500000 74
11000.000000 75
168710.937500 76
319348.958333 77
137500.000000 78
25343.750000 79
384687.500000 80
445454.545455 81
424027.777778 82
493194.444444 83
401500.000000 84
305147.058824 85
308593.750000 86
12980.769231 87
514330.357143 88
353906.250000 89
309343.750000 90
16118.421053 91
623850.000000 92
157272.727273 93
437460.937500 94
724166.666667 95
388072.916667 96
310543.478261 97
524648.437500 98
392008.928571 99
382250.000000 100
