#data counter
2700 1
2550 2
2725 3
1500 4
1725 5
3575 6
2350 7
1550 8
2525 9
3150 10
2725 11
3425 12
2025 13
1425 14
2950 15
2775 16
2475 17
1600 18
3475 19
1950 20
2200 21
2725 22
1375 23
4525 24
2400 25
2050 26
3225 27
1750 28
2550 29
1875 30
2025 31
3075 32
3350 33
2600 34
2350 35
1500 36
2025 37
2675 38
3900 39
2800 40
1900 41
2525 42
2925 43
3650 44
3400 45
2700 46
1700 47
2250 48
1850 49
3000 50
1875 51
2050 52
2625 53
1700 54
4625 55
1450 56
2875 57
5625 58
2075 59
3475 60
3150 61
2475 62
1300 63
3200 64
2000 65
2025 66
3325 67
2475 68
1200 69
2075 70
2425 71
2850 72
1525 73
2625 74
950 75
1825 76
3175 77
875 78
1675 79
2625 80
2600 81
2950 82
3500 83
2700 84
2325 85
2250 86
1400 87
2775 88
2475 89
2775 90
1950 91
4725 92
1425 93
2625 94
4375 95
2275 96
3050 97
3075 98
2575 99
2775 100
