#data counter
20065.784894 1
21552.052146 2
21042.953957 3
24272.469570 4
25579.531347 5
24420.118343 6
19858.045977 7
26112.820577 8
30804.795671 9
29580.108359 10
28713.025756 11
23202.286418 12
24679.977560 13
29407.204057 14
25268.469370 15
19833.918843 16
19396.733641 17
23559.210526 18
19535.345929 19
20697.058174 20
25061.029512 21
19131.352723 22
23388.211382 23
24679.299301 24
20086.644125 25
23968.648539 26
22986.170516 27
23926.335460 28
14967.516163 29
27095.022624 30
20463.536292 31
22497.089800 32
25659.227726 33
28700.625857 34
19791.666667 35
24669.125604 36
21786.427146 37
24559.400657 38
25712.075018 39
24429.333298 40
31131.191950 41
23606.467148 42
22603.746084 43
21965.353261 44
26286.155368 45
18871.952774 46
29517.883705 47
25601.657146 48
28995.031790 49
26162.151703 50
23279.950644 51
21841.829015 52
29782.894737 53
16397.995362 54
26041.524653 55
20299.360425 56
21710.080926 57
20298.131416 58
21174.875421 59
21590.149669 60
21480.943265 61
25665.155139 62
19343.023779 63
22492.775974 64
23095.760234 65
21765.526280 66
21952.104826 67
22348.240702 68
23215.864027 69
23842.186930 70
21220.238095 71
19271.053466 72
24419.275629 73
24370.270038 74
27959.039548 75
30037.788187 76
26360.185346 77
22499.563627 78
23131.830839 79
26788.619441 80
28453.388799 81
24532.816896 82
23375.906946 83
27207.992824 84
15366.830960 85
20663.079695 86
28512.942896 87
18716.000272 88
28326.905986 89
23757.395922 90
16412.331587 91
23661.840541 92
13653.292230 93
22376.547988 94
25422.302291 95
22253.482972 96
18983.211926 97
21310.947205 98
25354.682202 99
23258.774334 100
