#data counter step time
100 1 436 10.0
50 2 439 10.0
100 3 442 10.0
100 4 452 10.0
75 5 453 10.0
75 6 458 10.0
75 7 482 11.0
100 8 485 11.0
75 9 496 11.0
500 10 498 11.0
75 11 499 11.0
100 12 502 11.0
50 13 524 12.0
500 14 531 12.0
100 15 534 12.0
50 16 541 12.0
150 17 574 13.0
150 18 578 13.0
50 19 581 13.0
75 20 582 13.0
500 21 587 13.0
50 22 593 13.0
150 23 625 14.0
75 24 627 14.0
500 25 630 14.0
500 26 631 14.0
50 27 641 14.0
75 28 668 15.0
150 29 674 15.0
500 30 683 15.0
100 31 694 15.0
75 32 702 16.0
500 33 704 16.0
500 34 720 16.0
100 35 725 16.0
50 36 740 17.0
75 37 765 17.0
100 38 808 18.0
100 39 811 18.0
75 40 821 18.0
100 41 825 18.0
50 42 831 19.0
100 43 832 19.0
50 44 844 19.0
100 45 857 19.0
150 46 868 19.0
500 47 895 20.0
75 48 911 20.0
100 49 915 20.0
