#data counter step time
150 1 1447 72.0
150 2 1636 91.0
150 3 1704 95.0
150 4 1794 101.0
500 5 1833 103.0
500 6 1861 105.0
150 7 1894 107.0
100 8 1936 109.0
500 9 2012 114.0
75 10 2031 115.0
100 11 2049 117.0
100 12 2114 121.0
50 13 2168 123.0
100 14 2231 130.0
75 15 2235 130.0
50 16 2244 130.0
75 17 2265 132.0
100 18 2289 134.0
500 19 2331 137.0
500 20 2363 139.0
50 21 2377 140.0
75 22 2382 140.0
50 23 2395 141.0
150 24 2421 143.0
100 25 2430 144.0
50 26 2433 144.0
500 27 2462 146.0
75 28 2482 147.0
100 29 2488 147.0
150 30 2539 150.0
50 31 2542 150.0
150 32 2559 151.0
150 33 2599 154.0
50 34 2605 155.0
75 35 2608 155.0
75 36 2618 155.0
100 37 2634 159.0
100 38 2641 160.0
100 39 2647 161.0
100 40 2652 162.0
100 41 2653 162.0
100 42 2656 162.0
100 43 2662 162.0
100 44 2670 163.0
100 45 2675 163.0
500 46 2682 164.0
100 47 2699 165.0
75 48 2719 169.0
75 49 2724 169.0
100 50 2730 171.0
150 51 2753 172.0
75 52 2762 173.0
75 53 2773 174.0
500 54 2783 175.0
100 55 2785 175.0
150 56 2801 177.0
75 57 2811 177.0
100 58 2819 178.0
500 59 2822 178.0
100 60 2831 179.0
150 61 2870 181.0
100 62 2901 184.0
100 63 2904 184.0
500 64 2918 186.0
500 65 2930 187.0
100 66 2938 188.0
75 67 2940 188.0
100 68 2978 190.0
75 69 2998 191.0
100 70 3014 192.0
500 71 3027 193.0
50 72 3039 194.0
500 73 3066 196.0
75 74 3073 196.0
100 75 3119 199.0
50 76 3137 200.0
100 77 3149 201.0
500 78 3167 202.0
150 79 3172 203.0
100 80 3173 203.0
75 81 3182 203.0
75 82 3190 204.0
500 83 3199 205.0
500 84 3204 206.0
100 85 3226 209.0
75 86 3236 210.0
100 87 3237 210.0
100 88 3247 211.0
50 89 3256 212.0
150 90 3262 213.0
100 91 3268 214.0
75 92 3283 216.0
500 93 3297 220.0
150 94 3306 221.0
500 95 3310 221.0
500 96 3322 224.0
100 97 3324 224.0
150 98 3327 225.0
100 99 3329 226.0
100 100 3337 227.0
100 101 3343 228.0
500 102 3346 229.0
75 103 3359 232.0
100 104 3361 232.0
500 105 3379 235.0
100 106 3387 237.0
75 107 3388 237.0
100 108 3398 241.0
150 109 3419 248.0
100 110 3435 251.0
500 111 3446 254.0
100 112 3463 258.0
100 113 3470 262.0
100 114 3471 263.0
50 115 3472 263.0
100 116 3492 269.0
500 117 3503 277.0
500 118 3512 279.0
150 119 3531 284.0
75 120 3533 285.0
500 121 3539 286.0
50 122 3543 287.0
75 123 3550 290.0
75 124 3556 292.0
100 125 3558 293.0
500 126 3562 295.0
100 127 3568 298.0
75 128 3570 300.0
500 129 3572 302.0
150 130 3576 307.0
100 131 3578 308.0
100 132 3585 312.0
50 133 3588 316.0
100 134 3607 334.0
100 135 3608 335.0
50 136 3613 337.0
50 137 3614 338.0
150 138 3636 352.0
100 139 3639 356.0
150 140 3657 390.0
150 141 3661 395.0
50 142 3666 410.0
100 143 3670 437.0
50 144 3675 467.0
75 145 3681 531.0
