#data counter step time
50 1 428 10.0
50 2 445 10.0
100 3 446 10.0
50 4 448 10.0
75 5 456 10.0
100 6 458 10.0
500 7 462 10.0
50 8 464 10.0
75 9 478 11.0
100 10 495 11.0
500 11 501 11.0
100 12 532 12.0
100 13 537 12.0
150 14 538 12.0
75 15 541 12.0
75 16 542 12.0
75 17 582 13.0
50 18 583 13.0
100 19 589 13.0
100 20 592 13.0
500 21 596 13.0
100 22 620 14.0
75 23 622 14.0
100 24 625 14.0
50 25 633 14.0
100 26 638 14.0
50 27 663 15.0
500 28 673 15.0
50 29 674 15.0
50 30 675 15.0
50 31 703 16.0
100 32 709 16.0
100 33 731 16.0
50 34 732 16.0
100 35 738 16.0
100 36 757 17.0
100 37 768 17.0
150 38 769 17.0
50 39 771 17.0
100 40 779 17.0
100 41 786 18.0
100 42 815 18.0
100 43 820 18.0
500 44 847 19.0
500 45 859 19.0
100 46 895 20.0
100 47 906 20.0
500 48 913 20.0
100 49 914 20.0
100 50 952 21.0
50 51 966 22.0
