#data counter step time
500 1 433 10.0
100 2 438 10.0
150 3 442 10.0
150 4 449 10.0
150 5 453 10.0
100 6 454 10.0
100 7 491 11.0
100 8 495 11.0
100 9 497 11.0
100 10 502 11.0
100 11 508 11.0
150 12 510 11.0
50 13 525 12.0
50 14 536 12.0
500 15 537 12.0
150 16 541 12.0
50 17 542 12.0
75 18 543 12.0
50 19 578 13.0
500 20 597 14.0
150 21 615 14.0
75 22 621 14.0
75 23 629 14.0
100 24 651 15.0
100 25 669 15.0
500 26 671 15.0
500 27 672 15.0
100 28 701 16.0
75 29 703 16.0
500 30 715 16.0
500 31 718 16.0
150 32 719 16.0
150 33 753 17.0
150 34 757 17.0
75 35 761 17.0
75 36 763 17.0
100 37 769 17.0
100 38 782 18.0
500 39 806 18.0
50 40 808 18.0
75 41 887 20.0
100 42 889 20.0
500 43 952 21.0
500 44 976 22.0
100 45 990 22.0
