#data counter
10059.232026 1
18095.760234 2
23494.152047 3
33667.279412 4
43589.743590 5
26649.816176 6
39543.269231 7
13645.833333 8
26884.191176 9
997.395833 10
23151.315789 11
41681.818182 12
10487.132353 13
20130.952381 14
37750.000000 15
31083.333333 16
31666.666667 17
10906.250000 18
27805.555556 19
31783.088235 20
28340.277778 21
35069.444444 22
21386.634199 23
39236.111111 24
35666.360294 25
39639.423077 26
34981.617647 27
20238.095238 28
1784.090909 29
29284.090909 30
28446.969697 31
35625.000000 32
17144.736842 33
12852.564103 34
12101.648352 35
21023.809524 36
24035.947712 37
30810.439560 38
14062.500000 39
13766.025641 40
33526.315789 41
18046.875000 42
1414.835165 43
48233.901515 44
8770.833333 45
19687.500000 46
26580.086580 47
42011.363636 48
946.969697 49
30906.593407 50
20906.250000 51
33347.537879 52
36418.269231 53
22293.956044 54
34720.982143 55
41057.692308 56
46527.777778 57
38611.111111 58
36706.730769 59
33114.035088 60
19256.114130 61
22065.789474 62
25420.454545 63
25089.869281 64
31831.140351 65
875.000000 66
21692.994505 67
23065.476190 68
44254.807692 69
26075.367647 70
19218.750000 71
30618.055556 72
23113.839286 73
34571.428571 74
30449.561404 75
40902.777778 76
13870.192308 77
37648.809524 78
29680.735931 79
1264.204545 80
26975.108225 81
31470.588235 82
11827.380952 83
34431.818182 84
15279.356061 85
25821.428571 86
14567.307692 87
25504.807692 88
906.593407 89
39222.132035 90
32236.842105 91
38875.000000 92
12988.095238 93
30882.554945 94
19892.857143 95
34839.743590 96
25492.424242 97
36895.604396 98
26135.110294 99
17279.411765 100
