#data counter
18 1
19 2
19 3
17 4
13 5
17 6
13 7
13 8
17 9
16 10
20 11
11 12
17 13
15 14
10 15
10 16
15 17
16 18
10 19
18 20
10 21
9 22
22 23
9 24
17 25
13 26
17 27
15 28
11 29
11 30
12 31
9 32
20 33
13 34
14 35
15 36
18 37
14 38
13 39
13 40
20 41
17 42
14 43
12 44
21 45
9 46
22 47
11 48
12 49
14 50
16 51
12 52
14 53
14 54
8 55
13 56
10 57
9 58
14 59
19 60
24 61
20 62
11 63
18 64
19 65
11 66
14 67
7 68
13 69
17 70
9 71
10 72
8 73
15 74
19 75
9 76
13 77
7 78
22 79
12 80
22 81
18 82
15 83
12 84
12 85
15 86
13 87
13 88
14 89
22 90
20 91
16 92
15 93
14 94
21 95
13 96
12 97
14 98
17 99
18 100
