#data counter
2125 1
2475 2
3050 3
3125 4
3225 5
2750 6
3400 7
1625 8
2750 9
1425 10
3050 11
3550 12
2200 13
2350 14
2200 15
1700 16
3250 17
2150 18
1850 19
3225 20
1825 21
1550 22
3225 23
2150 24
3725 25
2800 26
4375 27
2375 28
1000 29
1750 30
1700 31
2250 32
2600 33
1725 34
1800 35
2275 36
3100 37
2550 38
1625 39
1550 40
3900 41
2550 42
1250 43
3025 44
2450 45
1200 46
3650 47
2675 48
1000 49
2550 50
2250 51
2425 52
2975 53
2150 54
1625 55
3325 56
2500 57
2150 58
2975 59
3925 60
3525 61
3300 62
2050 63
2950 64
4050 65
1100 66
2325 67
1175 68
3200 69
2850 70
1350 71
1725 72
1025 73
3075 74
3350 75
2075 76
1700 77
1525 78
4300 79
1275 80
3700 81
3300 82
1900 83
2400 84
1475 85
2925 86
1575 87
1900 88
1300 89
4825 90
4000 91
3500 92
1600 93
2525 94
3600 95
2300 96
2000 97
2950 98
2875 99
2700 100
