#data counter
150 1
100 2
100 3
50 4
75 5
50 6
75 7
50 8
75 9
75 10
150 11
50 12
75 13
75 14
75 15
50 16
50 17
500 18
50 19
50 20
100 21
50 22
75 23
50 24
75 25
50 26
50 27
0 28
75 29
75 30
100 31
75 32
75 33
0 34
100 35
75 36
100 37
50 38
100 39
75 40
50 41
75 42
100 43
75 44
100 45
75 46
75 47
100 48
100 49
150 50
50 51
150 52
100 53
100 54
100 55
50 56
50 57
50 58
50 59
75 60
50 61
500 62
50 63
50 64
100 65
50 66
50 67
50 68
50 69
75 70
150 71
100 72
75 73
75 74
50 75
100 76
75 77
50 78
75 79
500 80
500 81
100 82
100 83
50 84
100 85
100 86
100 87
75 88
75 89
75 90
50 91
100 92
75 93
75 94
75 95
75 96
50 97
50 98
50 99
50 100
