#data counter
2 1
1 2
2 3
7 4
4 5
4 6
6 7
2 8
3 9
1 10
2 11
5 12
3 13
2 14
6 15
3 16
4 17
1 18
6 19
3 20
2 21
6 22
4 23
3 24
6 25
5 26
2 27
0 28
4 29
5 30
4 31
5 32
3 33
0 34
1 35
6 36
2 37
3 38
2 39
4 40
5 41
3 42
3 43
3 44
2 45
4 46
1 47
5 48
1 49
1 50
9 51
2 52
5 53
1 54
6 55
6 56
10 57
3 58
2 59
4 60
1 61
1 62
4 63
3 64
4 65
7 66
1 67
8 68
5 69
4 70
2 71
3 72
7 73
5 74
4 75
3 76
2 77
6 78
2 79
1 80
2 81
2 82
3 83
3 84
3 85
1 86
4 87
5 88
4 89
3 90
6 91
4 92
3 93
2 94
3 95
4 96
4 97
2 98
2 99
4 100
