#data counter
336250.000000 1
172723.214286 2
361000.000000 3
364583.333333 4
399322.916667 5
299833.333333 6
486093.750000 7
341171.875000 8
288072.916667 9
289204.545455 10
365000.000000 11
261000.000000 12
401473.214286 13
515073.529412 14
243046.875000 15
169333.333333 16
159322.916667 17
325000.000000 18
245000.000000 19
288125.000000 20
370000.000000 21
421826.923077 22
480273.437500 23
397750.000000 24
168750.000000 25
255937.500000 26
154921.875000 27
171730.769231 28
281833.333333 29
292500.000000 30
