#data counter step time
75 1 1540 65.0
75 2 1578 67.0
100 3 1579 67.0
150 4 1706 75.0
50 5 1719 76.0
50 6 1728 77.0
50 7 1765 79.0
100 8 1805 82.0
50 9 1806 82.0
75 10 1885 86.0
150 11 1985 92.0
150 12 1993 92.0
75 13 2004 93.0
100 14 2045 96.0
100 15 2071 98.0
50 16 2076 98.0
150 17 2080 99.0
100 18 2107 101.0
100 19 2154 105.0
50 20 2172 107.0
100 21 2180 107.0
150 22 2188 108.0
150 23 2211 110.0
50 24 2228 111.0
75 25 2270 114.0
150 26 2273 114.0
100 27 2293 115.0
100 28 2305 116.0
500 29 2317 117.0
75 30 2331 118.0
100 31 2363 119.0
150 32 2403 122.0
500 33 2463 126.0
100 34 2468 126.0
100 35 2519 130.0
75 36 2529 131.0
100 37 2543 132.0
500 38 2624 136.0
150 39 2626 136.0
150 40 2628 136.0
75 41 2656 137.0
500 42 2659 137.0
75 43 2660 137.0
100 44 2661 137.0
150 45 2684 138.0
500 46 2685 138.0
500 47 2689 139.0
100 48 2708 140.0
500 49 2714 140.0
50 50 2743 142.0
500 51 2770 143.0
75 52 2785 144.0
150 53 2787 144.0
500 54 2799 145.0
150 55 2801 145.0
75 56 2815 146.0
100 57 2816 146.0
100 58 2822 146.0
100 59 2823 146.0
100 60 2890 150.0
150 61 2902 151.0
100 62 2921 152.0
150 63 2945 154.0
75 64 2958 156.0
500 65 2963 158.0
50 66 2968 158.0
50 67 2970 158.0
75 68 2977 159.0
100 69 2983 160.0
75 70 2989 160.0
100 71 2994 161.0
100 72 3009 162.0
50 73 3011 162.0
100 74 3016 163.0
100 75 3018 163.0
75 76 3047 165.0
100 77 3054 166.0
50 78 3062 167.0
75 79 3063 167.0
100 80 3082 168.0
500 81 3093 169.0
50 82 3117 171.0
150 83 3119 171.0
100 84 3132 172.0
50 85 3136 173.0
500 86 3153 175.0
75 87 3158 175.0
100 88 3163 176.0
100 89 3165 177.0
50 90 3171 177.0
500 91 3183 178.0
100 92 3193 179.0
500 93 3201 181.0
150 94 3207 181.0
100 95 3218 182.0
500 96 3220 182.0
75 97 3226 182.0
100 98 3240 183.0
500 99 3256 184.0
150 100 3268 185.0
500 101 3273 185.0
100 102 3285 186.0
75 103 3313 188.0
500 104 3325 188.0
150 105 3332 189.0
100 106 3338 189.0
100 107 3350 190.0
100 108 3364 191.0
50 109 3459 197.0
100 110 3467 197.0
500 111 3503 199.0
50 112 3512 200.0
50 113 3522 201.0
75 114 3526 201.0
75 115 3535 203.0
150 116 3538 203.0
100 117 3544 204.0
500 118 3545 204.0
100 119 3558 207.0
100 120 3559 207.0
500 121 3560 207.0
75 122 3574 210.0
150 123 3578 212.0
100 124 3582 213.0
100 125 3585 214.0
100 126 3596 216.0
50 127 3606 218.0
50 128 3608 218.0
100 129 3613 219.0
100 130 3620 221.0
500 131 3648 230.0
100 132 3652 232.0
150 133 3658 234.0
100 134 3662 234.0
150 135 3664 235.0
500 136 3677 239.0
100 137 3685 242.0
500 138 3688 244.0
100 139 3691 245.0
100 140 3694 246.0
75 141 3695 246.0
500 142 3708 250.0
500 143 3710 250.0
100 144 3717 253.0
150 145 3719 255.0
50 146 3721 256.0
50 147 3730 263.0
75 148 3743 268.0
500 149 3752 272.0
500 150 3761 276.0
75 151 3766 278.0
50 152 3773 281.0
50 153 3775 282.0
75 154 3777 283.0
500 155 3789 286.0
150 156 3795 286.0
100 157 3798 287.0
150 158 3806 290.0
100 159 3809 295.0
500 160 3811 297.0
100 161 3815 303.0
150 162 3818 310.0
75 163 3825 318.0
100 164 3840 333.0
100 165 3857 360.0
150 166 3870 380.0
100 167 3874 397.0
100 168 3880 402.0
500 169 3884 415.0
150 170 3886 429.0
