#data counter step time
150 1 484 10.0
75 2 513 11.0
100 3 529 11.0
100 4 535 11.0
500 5 540 11.0
100 6 546 11.0
500 7 575 12.0
150 8 579 12.0
100 9 592 12.0
75 10 599 12.0
100 11 604 12.0
50 12 606 12.0
100 13 643 13.0
500 14 644 13.0
150 15 647 13.0
100 16 652 13.0
50 17 664 14.0
100 18 674 14.0
500 19 688 14.0
100 20 693 14.0
150 21 697 14.0
500 22 706 14.0
100 23 738 15.0
50 24 740 15.0
500 25 750 15.0
150 26 756 15.0
75 27 785 16.0
75 28 787 16.0
150 29 800 16.0
500 30 810 17.0
100 31 821 17.0
75 32 826 17.0
50 33 833 17.0
100 34 863 17.0
150 35 890 18.0
50 36 949 19.0
