#data counter step time
50 1 427 10.0
500 2 434 10.0
50 3 438 10.0
75 4 448 10.0
50 5 458 10.0
150 6 462 10.0
100 7 466 10.0
50 8 497 11.0
100 9 500 11.0
100 10 501 11.0
100 11 507 11.0
100 12 510 11.0
150 13 537 12.0
500 14 582 13.0
150 15 584 13.0
50 16 588 13.0
100 17 589 13.0
500 18 590 13.0
500 19 595 13.0
100 20 596 13.0
75 21 609 14.0
100 22 619 14.0
75 23 627 14.0
500 24 666 15.0
100 25 669 15.0
100 26 675 15.0
150 27 682 15.0
50 28 713 16.0
100 29 726 16.0
100 30 730 16.0
150 31 746 17.0
100 32 750 17.0
500 33 768 17.0
75 34 769 17.0
500 35 771 17.0
50 36 797 18.0
500 37 816 18.0
50 38 817 18.0
100 39 849 19.0
150 40 862 19.0
100 41 867 20.0
500 42 902 20.0
75 43 913 20.0
