#data counter step time
50 1 1439 68.0
150 2 1622 83.0
100 3 1623 83.0
100 4 1735 90.0
150 5 1764 93.0
100 6 1890 100.0
50 7 1925 102.0
100 8 2023 108.0
100 9 2030 109.0
100 10 2040 110.0
50 11 2042 110.0
100 12 2053 111.0
50 13 2054 111.0
500 14 2069 112.0
75 15 2070 112.0
500 16 2108 115.0
150 17 2126 116.0
500 18 2130 116.0
100 19 2157 118.0
100 20 2211 123.0
100 21 2213 123.0
75 22 2221 123.0
500 23 2265 126.0
100 24 2274 126.0
500 25 2283 127.0
100 26 2287 128.0
100 27 2308 130.0
50 28 2320 131.0
100 29 2321 131.0
500 30 2326 132.0
50 31 2335 132.0
150 32 2356 134.0
500 33 2405 138.0
50 34 2421 139.0
500 35 2422 139.0
500 36 2430 140.0
50 37 2433 140.0
150 38 2448 141.0
150 39 2471 142.0
100 40 2488 143.0
100 41 2492 143.0
100 42 2525 145.0
50 43 2549 147.0
500 44 2557 148.0
50 45 2585 151.0
100 46 2602 152.0
100 47 2610 153.0
50 48 2615 153.0
50 49 2628 155.0
500 50 2629 155.0
100 51 2630 155.0
500 52 2656 156.0
500 53 2694 161.0
100 54 2695 161.0
100 55 2714 163.0
50 56 2721 164.0
100 57 2736 165.0
500 58 2738 165.0
100 59 2743 165.0
100 60 2770 168.0
100 61 2787 169.0
50 62 2790 170.0
500 63 2797 170.0
500 64 2798 170.0
50 65 2799 170.0
100 66 2801 171.0
500 67 2831 174.0
50 68 2853 177.0
100 69 2858 178.0
150 70 2867 179.0
150 71 2870 179.0
50 72 2874 179.0
100 73 2887 181.0
100 74 2900 182.0
100 75 2909 183.0
75 76 2923 184.0
500 77 2927 185.0
500 78 2930 185.0
100 79 2952 186.0
50 80 2961 187.0
500 81 2964 187.0
150 82 3004 189.0
100 83 3034 191.0
150 84 3052 192.0
500 85 3079 193.0
75 86 3082 193.0
500 87 3107 195.0
150 88 3123 196.0
150 89 3155 198.0
100 90 3237 204.0
150 91 3239 204.0
75 92 3260 207.0
50 93 3280 211.0
100 94 3286 211.0
100 95 3292 212.0
50 96 3298 214.0
75 97 3302 214.0
75 98 3306 216.0
100 99 3309 217.0
100 100 3325 221.0
50 101 3334 222.0
75 102 3337 223.0
50 103 3340 223.0
150 104 3350 224.0
150 105 3354 225.0
500 106 3373 230.0
75 107 3375 230.0
100 108 3379 231.0
100 109 3382 231.0
150 110 3387 232.0
150 111 3394 233.0
500 112 3397 234.0
75 113 3404 234.0
150 114 3408 235.0
150 115 3415 237.0
100 116 3422 239.0
75 117 3427 240.0
50 118 3436 243.0
100 119 3438 244.0
50 120 3448 246.0
150 121 3460 249.0
75 122 3469 252.0
100 123 3474 254.0
100 124 3478 255.0
100 125 3492 260.0
150 126 3495 261.0
75 127 3501 264.0
75 128 3509 270.0
50 129 3535 286.0
150 130 3544 292.0
100 131 3562 311.0
100 132 3564 311.0
100 133 3576 319.0
75 134 3589 324.0
150 135 3592 325.0
500 136 3605 338.0
50 137 3606 338.0
50 138 3613 352.0
50 139 3616 352.0
100 140 3619 357.0
500 141 3624 361.0
150 142 3628 371.0
50 143 3643 387.0
150 144 3646 400.0
