#data counter step time
75 1 423 10.0
150 2 442 10.0
500 3 444 10.0
500 4 445 10.0
100 5 449 10.0
50 6 453 10.0
150 7 459 10.0
75 8 460 10.0
50 9 489 11.0
150 10 499 11.0
75 11 501 11.0
100 12 526 12.0
75 13 533 12.0
150 14 546 12.0
100 15 558 12.0
100 16 580 13.0
500 17 586 13.0
500 18 589 13.0
500 19 593 13.0
100 20 600 13.0
75 21 625 14.0
100 22 630 14.0
150 23 635 14.0
50 24 637 14.0
100 25 640 14.0
500 26 644 14.0
75 27 675 15.0
75 28 677 15.0
100 29 679 15.0
100 30 704 16.0
75 31 706 16.0
50 32 719 16.0
50 33 729 16.0
50 34 761 17.0
150 35 767 17.0
500 36 774 17.0
75 37 776 17.0
500 38 801 18.0
50 39 803 18.0
150 40 804 18.0
100 41 842 19.0
100 42 870 20.0
100 43 879 20.0
100 44 894 20.0
75 45 908 21.0
50 46 990 22.0
50 47 1008 23.0
