#data counter step time
50 1 3805 214.0
75 2 3909 228.0
500 3 3910 228.0
50 4 3911 228.0
500 5 3912 228.0
100 6 3913 228.0
100 7 4022 273.0
50 8 4109 389.0
100 9 4110 389.0
100 10 4111 389.0
100 11 4112 389.0
100 12 4113 389.0
50 13 4114 389.0
100 14 4115 389.0
100 15 4116 389.0
75 16 4117 389.0
500 17 4118 389.0
