#data counter step time
150 1 3905 272.0
100 2 3906 272.0
100 3 4035 349.0
500 4 4036 349.0
50 5 4038 349.0
50 6 4039 349.0
150 7 4040 349.0
50 8 4041 349.0
75 9 4042 349.0
500 10 4043 349.0
150 11 4044 349.0
500 12 4045 349.0
100 13 4046 349.0
50 14 4047 349.0
500 15 4048 349.0
100 16 4049 349.0
100 17 4050 349.0
