#data counter step time
100 1 492 10.0
500 2 527 11.0
500 3 532 11.0
150 4 536 11.0
500 5 543 11.0
100 6 550 11.0
150 7 583 12.0
75 8 584 12.0
500 9 589 12.0
150 10 592 12.0
50 11 625 13.0
75 12 632 13.0
500 13 659 14.0
150 14 682 14.0
75 15 685 14.0
150 16 693 14.0
100 17 702 14.0
150 18 703 14.0
100 19 708 14.0
500 20 755 15.0
100 21 785 16.0
50 22 786 16.0
150 23 796 16.0
75 24 806 16.0
50 25 833 17.0
500 26 860 17.0
150 27 869 17.0
100 28 870 17.0
75 29 885 18.0
150 30 895 18.0
100 31 906 18.0
