#data counter step time
100 1 477 10.0
100 2 510 10.0
50 3 513 10.0
50 4 556 11.0
50 5 557 11.0
150 6 559 11.0
150 7 560 11.0
500 8 561 11.0
75 9 563 11.0
500 10 605 12.0
75 11 616 12.0
100 12 621 12.0
50 13 625 12.0
50 14 627 12.0
100 15 628 12.0
100 16 629 12.0
150 17 684 13.0
150 18 687 13.0
500 19 689 13.0
50 20 690 13.0
75 21 718 14.0
150 22 724 14.0
150 23 750 15.0
100 24 776 15.0
100 25 777 15.0
150 26 790 15.0
100 27 862 17.0
50 28 891 17.0
150 29 945 18.0
100 30 949 18.0
75 31 1035 20.0
