#data counter
107.182532 1
131.330907 2
152.752523 3
35.013734 4
147.443492 5
109.163486 6
212.295653 7
197.824709 8
142.521928 9
146.295057 10
112.660142 11
198.326330 12
189.346964 13
144.852141 14
160.786420 15
136.038354 16
154.836556 17
148.446627 18
160.028042 19
123.322072 20
106.009883 21
129.988191 22
147.878774 23
191.317204 24
201.697343 25
192.082285 26
187.291551 27
165.150889 28
153.917108 29
182.681132 30
26.111648 31
171.344607 32
196.358901 33
158.583762 34
197.153456 35
146.631125 36
123.609692 37
202.141315 38
92.905452 39
160.651248 40
37.360853 41
106.009883 42
145.015487 43
220.726614 44
105.348686 45
202.141315 46
172.152153 47
176.403105 48
141.190991 49
181.620789 50
111.141060 51
33.920026 52
168.531237 53
182.050247 54
181.168346 55
34.045424 56
110.921465 57
158.968990 58
169.640142 59
147.646370 60
148.767256 61
116.986740 62
135.391023 63
171.125950 64
148.850910 65
205.548048 66
190.322168 67
147.861744 68
136.040231 69
117.804248 70
161.280388 71
167.994709 72
164.914193 73
27.512623 74
98.500267 75
132.916014 76
159.702247 77
193.149730 78
181.168346 79
194.041860 80
188.130254 81
161.432977 82
41.457810 83
122.659914 84
122.149313 85
161.889880 86
202.775875 87
166.083959 88
183.475324 89
171.819844 90
213.600094 91
156.278843 92
40.628082 93
192.865159 94
183.085282 95
202.150005 96
183.544128 97
187.289564 98
147.611478 99
214.218167 100
