#data counter
160833.333333 1
310460.526316 2
256666.666667 3
15937.500000 4
326093.750000 5
166833.333333 6
360555.555556 7
508750.000000 8
142187.500000 9
256826.923077 10
165000.000000 11
354000.000000 12
394375.000000 13
293750.000000 14
284375.000000 15
296102.941176 16
287692.307692 17
286473.214286 18
307307.692308 19
167291.666667 20
157333.333333 21
304144.736842 22
284285.714286 23
366022.727273 24
447500.000000 25
479642.857143 26
245546.875000 27
436397.058824 28
142142.857143 29
500585.937500 30
7500.000000 31
352307.692308 32
385568.181818 33
150892.857143 34
621911.764706 35
279508.928571 36
168072.916667 37
367750.000000 38
189891.304348 39
438750.000000 40
12562.500000 41
157333.333333 42
441619.318182 43
292321.428571 44
177573.529412 45
367750.000000 46
296363.636364 47
280062.500000 48
299023.437500 49
263888.888889 50
160580.357143 51
12656.250000 52
227222.222222 53
729130.434783 54
361041.666667 55
11590.909091 56
172250.000000 57
404338.235294 58
259000.000000 59
283392.857143 60
154921.875000 61
164230.769231 62
274960.937500 63
292840.909091 64
288035.714286 65
380250.000000 66
470892.857143 67
306083.333333 68
148055.555556 69
152656.250000 70
260113.636364 71
254000.000000 72
435147.058824 73
6812.500000 74
184343.750000 75
159000.000000 76
306057.692308 77
373068.181818 78
361041.666667 79
451826.923077 80
389322.916667 81
286666.666667 82
13750.000000 83
150454.545455 84
149204.545455 85
393125.000000 86
370062.500000 87
524093.750000 88
269305.555556 89
472352.941176 90
365000.000000 91
293076.923077 92
19807.692308 93
409166.666667 94
536323.529412 95
899021.739130 96
370572.916667 97
491083.333333 98
283258.928571 99
550673.076923 100
