#data counter
15 1
19 2
12 3
14 4
16 5
15 6
9 7
14 8
8 9
13 10
14 11
10 12
12 13
15 14
12 15
17 16
13 17
14 18
13 19
12 20
15 21
19 22
14 23
11 24
12 25
14 26
8 27
17 28
7 29
16 30
12 31
13 32
11 33
7 34
17 35
14 36
12 37
10 38
23 39
18 40
10 41
15 42
22 43
7 44
17 45
10 46
11 47
10 48
16 49
9 50
14 51
12 52
9 53
23 54
12 55
11 56
15 57
17 58
10 59
14 60
8 61
13 62
16 63
11 64
14 65
10 66
14 67
15 68
9 69
12 70
11 71
10 72
17 73
10 74
20 75
10 76
13 77
11 78
12 79
13 80
12 81
12 82
9 83
11 84
11 85
16 86
10 87
20 88
9 89
17 90
9 91
13 92
13 93
12 94
17 95
23 96
12 97
15 98
14 99
13 100
