#data counter
25175 1
29550 2
30125 3
25375 4
24175 5
27150 6
28575 7
27900 8
31050 9
23950 10
27200 11
28175 12
26850 13
25475 14
21800 15
25100 16
25375 17
29475 18
26000 19
29775 20
29125 21
24925 22
27350 23
26650 24
29350 25
30425 26
24675 27
26225 28
27825 29
25600 30
23625 31
27375 32
27100 33
30525 34
23200 35
28600 36
31000 37
25450 38
24450 39
27725 40
25575 41
31150 42
23675 43
26775 44
27825 45
31100 46
28925 47
30825 48
30450 49
30600 50
24175 51
27400 52
29975 53
25300 54
25675 55
27850 56
25625 57
28225 58
24850 59
26600 60
26750 61
26100 62
24500 63
27325 64
28750 65
30550 66
31450 67
23925 68
27775 69
29825 70
27300 71
26650 72
24725 73
31500 74
26600 75
27975 76
24725 77
26800 78
28400 79
27675 80
28125 81
25325 82
27300 83
30425 84
27675 85
29425 86
30225 87
24400 88
26475 89
24900 90
29125 91
24350 92
24825 93
25425 94
27150 95
25975 96
27925 97
26075 98
25725 99
25800 100
