#data counter
103.544712 1
150.595795 2
106.016901 3
98.518437 4
95.937205 5
171.087210 6
138.780799 7
167.561699 8
158.113883 9
153.931982 10
173.900052 11
128.418177 12
155.543402 13
164.506839 14
117.379234 15
159.224885 16
166.997479 17
195.344160 18
165.885072 19
100.732611 20
147.936818 21
159.654575 22
88.054660 23
91.464752 24
199.304346 25
129.770096 26
145.648976 27
142.604237 28
199.116639 29
198.055059 30
188.336877 31
163.176599 32
131.539468 33
175.957291 34
188.176557 35
132.995897 36
148.545580 37
151.065296 38
169.569027 39
31.082065 40
118.025536 41
156.196886 42
122.876993 43
163.928020 44
204.970407 45
153.366365 46
194.492624 47
167.226144 48
192.129359 49
96.123702 50
155.020160 51
143.434979 52
174.221873 53
107.043605 54
115.713367 55
115.258906 56
175.490124 57
158.333333 58
170.031510 59
118.329947 60
151.424101 61
143.703526 62
158.625065 63
174.403746 64
94.297643 65
189.168264 66
149.004634 67
192.131397 68
162.004540 69
105.660127 70
140.802584 71
143.657063 72
164.274666 73
168.183884 74
170.139262 75
166.486645 76
167.571946 77
156.571336 78
39.001791 79
95.353353 80
170.119927 81
166.824330 82
146.311872 83
98.192733 84
160.694151 85
140.344901 86
155.245581 87
92.113237 88
180.577550 89
138.979341 90
179.856093 91
176.451439 92
149.736490 93
167.012662 94
171.456896 95
181.859607 96
168.537123 97
203.857559 98
153.576770 99
128.317811 100
