#data counter
104.411765 1
169.736842 2
121.875000 3
125.000000 4
122.500000 5
170.000000 6
144.117647 7
209.615385 8
175.000000 9
142.857143 10
176.315789 11
148.684211 12
157.000000 13
175.000000 14
118.269231 15
177.777778 16
177.500000 17
203.571429 18
171.428571 19
116.666667 20
158.928571 21
184.375000 22
120.833333 23
109.090909 24
275.000000 25
137.500000 26
158.928571 27
152.173913 28
213.461538 29
220.161290 30
202.272727 31
138.461538 32
125.000000 33
177.173913 34
209.000000 35
144.444444 36
165.000000 37
156.250000 38
182.894737 39
84.722222 40
128.125000 41
168.055556 42
135.227273 43
176.562500 44
232.352941 45
172.222222 46
191.666667 47
177.000000 48
238.095238 49
117.105263 50
146.250000 51
154.545455 52
181.521739 53
106.250000 54
136.000000 55
128.846154 56
173.684211 57
150.000000 58
164.285714 59
142.391304 60
151.785714 61
155.681818 62
161.458333 63
166.666667 64
117.045455 65
231.818182 66
141.666667 67
217.500000 68
152.083333 69
114.062500 70
132.352941 71
143.478261 72
155.434783 73
185.526316 74
175.000000 75
160.227273 76
171.428571 77
154.000000 78
98.529412 79
126.190476 80
172.500000 81
171.428571 82
178.947368 83
118.421053 84
169.117647 85
138.235294 86
138.095238 87
115.909091 88
176.388889 89
145.588235 90
189.285714 91
194.117647 92
155.357143 93
167.187500 94
193.055556 95
196.875000 96
165.476190 97
233.823529 98
169.791667 99
128.750000 100
