#data counter
17 1
19 2
16 3
18 4
20 5
25 6
17 7
13 8
17 9
14 10
19 11
19 12
25 13
21 14
26 15
27 16
20 17
14 18
21 19
18 20
14 21
16 22
24 23
22 24
19 25
10 26
28 27
23 28
13 29
31 30
22 31
13 32
20 33
23 34
25 35
18 36
20 37
20 38
19 39
18 40
24 41
18 42
22 43
16 44
17 45
18 46
15 47
25 48
21 49
19 50
20 51
22 52
23 53
16 54
25 55
26 56
19 57
19 58
21 59
23 60
14 61
22 62
24 63
15 64
22 65
22 66
15 67
20 68
24 69
16 70
17 71
23 72
23 73
19 74
20 75
22 76
21 77
25 78
17 79
21 80
20 81
21 82
19 83
19 84
17 85
17 86
21 87
22 88
18 89
17 90
21 91
17 92
14 93
16 94
18 95
16 96
21 97
17 98
24 99
20 100
