#data counter step time
500 1 464 10.0
100 2 477 10.0
500 3 478 10.0
50 4 481 10.0
150 5 512 11.0
50 6 514 11.0
75 7 515 11.0
500 8 516 11.0
500 9 518 11.0
500 10 519 11.0
100 11 557 12.0
75 12 567 12.0
75 13 601 13.0
75 14 602 13.0
50 15 608 13.0
100 16 612 13.0
50 17 620 13.0
100 18 623 13.0
150 19 627 13.0
150 20 654 14.0
50 21 657 14.0
100 22 663 14.0
150 23 666 14.0
75 24 683 14.0
100 25 699 15.0
50 26 701 15.0
100 27 720 15.0
150 28 723 15.0
100 29 774 16.0
100 30 777 16.0
75 31 778 16.0
500 32 781 16.0
75 33 797 17.0
100 34 833 17.0
150 35 841 18.0
50 36 842 18.0
500 37 876 18.0
