#data counter step time
50 1 441 10.0
50 2 443 10.0
100 3 444 10.0
150 4 446 10.0
100 5 449 10.0
100 6 454 10.0
100 7 459 10.0
150 8 470 11.0
500 9 482 11.0
75 10 485 11.0
500 11 500 11.0
100 12 531 12.0
150 13 533 12.0
50 14 535 12.0
100 15 539 12.0
500 16 542 12.0
50 17 546 12.0
100 18 569 13.0
100 19 573 13.0
50 20 579 13.0
500 21 580 13.0
75 22 623 14.0
100 23 627 14.0
500 24 631 14.0
100 25 637 14.0
75 26 641 14.0
500 27 642 14.0
100 28 667 15.0
100 29 670 15.0
100 30 671 15.0
100 31 676 15.0
100 32 686 15.0
75 33 688 15.0
150 34 697 16.0
100 35 702 16.0
100 36 768 17.0
100 37 773 17.0
75 38 779 17.0
500 39 843 19.0
75 40 872 20.0
100 41 937 21.0
