#data counter step time
50 1 1322 57.0
50 2 1386 65.0
150 3 1593 80.0
500 4 1705 89.0
100 5 1862 99.0
100 6 1911 103.0
500 7 1918 103.0
50 8 1967 108.0
500 9 1968 108.0
100 10 1978 109.0
75 11 1990 109.0
75 12 2033 113.0
150 13 2036 113.0
500 14 2049 114.0
500 15 2078 116.0
50 16 2080 116.0
500 17 2103 118.0
500 18 2127 119.0
75 19 2182 123.0
100 20 2224 127.0
150 21 2282 132.0
50 22 2304 133.0
150 23 2307 134.0
75 24 2350 138.0
150 25 2357 138.0
75 26 2371 139.0
500 27 2407 141.0
500 28 2413 141.0
100 29 2415 141.0
50 30 2439 143.0
75 31 2461 144.0
75 32 2481 145.0
100 33 2509 147.0
150 34 2511 147.0
50 35 2543 149.0
500 36 2554 149.0
100 37 2567 151.0
75 38 2571 151.0
100 39 2582 152.0
150 40 2612 156.0
75 41 2613 156.0
150 42 2632 158.0
50 43 2644 160.0
100 44 2646 160.0
150 45 2662 161.0
100 46 2672 162.0
100 47 2691 164.0
500 48 2693 164.0
100 49 2707 165.0
75 50 2734 167.0
50 51 2745 168.0
75 52 2750 169.0
75 53 2756 170.0
150 54 2758 170.0
100 55 2774 171.0
100 56 2792 173.0
500 57 2810 174.0
75 58 2824 176.0
500 59 2842 178.0
100 60 2847 179.0
100 61 2849 179.0
500 62 2856 180.0
500 63 2873 182.0
50 64 2891 183.0
150 65 2913 185.0
150 66 2914 185.0
75 67 2917 185.0
100 68 2938 187.0
150 69 2942 188.0
150 70 2959 189.0
500 71 2961 189.0
500 72 2976 190.0
150 73 2992 191.0
75 74 3012 192.0
500 75 3029 193.0
100 76 3105 198.0
500 77 3113 198.0
100 78 3114 198.0
100 79 3117 198.0
75 80 3133 199.0
100 81 3140 199.0
75 82 3144 200.0
500 83 3145 200.0
500 84 3154 200.0
50 85 3159 200.0
75 86 3217 203.0
150 87 3218 204.0
100 88 3230 206.0
75 89 3231 206.0
50 90 3236 207.0
100 91 3237 207.0
500 92 3251 209.0
500 93 3263 211.0
500 94 3308 221.0
75 95 3328 224.0
100 96 3330 224.0
150 97 3331 224.0
500 98 3352 228.0
100 99 3363 230.0
150 100 3364 230.0
75 101 3370 232.0
100 102 3373 232.0
500 103 3380 234.0
50 104 3385 235.0
150 105 3392 237.0
150 106 3397 239.0
100 107 3401 241.0
150 108 3405 241.0
150 109 3412 243.0
100 110 3423 245.0
50 111 3434 249.0
500 112 3448 253.0
500 113 3456 255.0
50 114 3462 256.0
100 115 3466 257.0
50 116 3474 262.0
100 117 3479 263.0
500 118 3480 263.0
100 119 3491 265.0
50 120 3503 268.0
50 121 3517 271.0
100 122 3524 279.0
75 123 3538 286.0
100 124 3560 301.0
500 125 3564 305.0
75 126 3567 306.0
500 127 3569 306.0
50 128 3578 309.0
50 129 3582 309.0
75 130 3592 313.0
100 131 3594 314.0
150 132 3598 317.0
150 133 3601 321.0
100 134 3602 322.0
75 135 3607 324.0
150 136 3624 351.0
75 137 3625 351.0
75 138 3636 359.0
100 139 3639 371.0
75 140 3665 428.0
50 141 3668 461.0
