#data counter step time
75 1 1359 62.0
150 2 1503 77.0
500 3 1580 83.0
100 4 1628 86.0
100 5 1640 87.0
75 6 1790 97.0
100 7 1811 98.0
75 8 1832 100.0
150 9 1885 103.0
500 10 1907 104.0
100 11 1921 105.0
100 12 1947 107.0
100 13 1970 108.0
100 14 1995 110.0
100 15 2021 112.0
500 16 2022 112.0
100 17 2028 112.0
75 18 2106 119.0
500 19 2112 119.0
100 20 2181 123.0
100 21 2196 124.0
100 22 2214 125.0
150 23 2237 127.0
75 24 2243 128.0
50 25 2253 128.0
100 26 2264 129.0
50 27 2270 130.0
150 28 2290 132.0
100 29 2307 133.0
50 30 2312 134.0
50 31 2313 134.0
75 32 2322 134.0
150 33 2323 135.0
150 34 2337 136.0
100 35 2362 139.0
75 36 2367 139.0
50 37 2386 141.0
150 38 2393 141.0
100 39 2407 142.0
50 40 2417 143.0
100 41 2429 144.0
500 42 2431 144.0
500 43 2447 145.0
50 44 2467 148.0
150 45 2488 152.0
100 46 2494 153.0
100 47 2498 153.0
75 48 2508 154.0
150 49 2517 155.0
150 50 2522 156.0
100 51 2525 156.0
500 52 2533 157.0
100 53 2537 157.0
75 54 2539 158.0
150 55 2554 159.0
100 56 2573 160.0
150 57 2583 161.0
75 58 2621 163.0
50 59 2645 166.0
100 60 2660 167.0
50 61 2685 169.0
100 62 2690 170.0
150 63 2699 171.0
100 64 2707 172.0
500 65 2708 172.0
50 66 2715 173.0
100 67 2719 174.0
50 68 2721 174.0
100 69 2724 174.0
150 70 2725 174.0
75 71 2743 176.0
100 72 2769 180.0
150 73 2796 182.0
100 74 2808 183.0
100 75 2849 186.0
50 76 2888 189.0
50 77 2917 191.0
75 78 2944 193.0
500 79 2976 195.0
150 80 2979 196.0
500 81 2994 197.0
150 82 3001 197.0
150 83 3030 199.0
100 84 3049 200.0
100 85 3068 202.0
500 86 3084 203.0
500 87 3120 206.0
100 88 3132 208.0
75 89 3138 209.0
500 90 3140 209.0
100 91 3149 210.0
100 92 3155 210.0
75 93 3162 211.0
100 94 3177 214.0
75 95 3183 215.0
100 96 3185 217.0
500 97 3205 220.0
100 98 3215 221.0
100 99 3220 221.0
100 100 3233 225.0
50 101 3241 228.0
100 102 3243 228.0
500 103 3245 229.0
75 104 3250 230.0
75 105 3264 236.0
100 106 3266 238.0
500 107 3269 238.0
100 108 3270 238.0
50 109 3275 239.0
100 110 3292 242.0
75 111 3318 248.0
75 112 3331 250.0
500 113 3341 252.0
100 114 3354 261.0
100 115 3356 262.0
150 116 3358 263.0
150 117 3361 264.0
100 118 3364 264.0
100 119 3378 268.0
150 120 3386 271.0
50 121 3389 271.0
500 122 3392 273.0
150 123 3401 276.0
100 124 3404 277.0
100 125 3407 277.0
150 126 3408 278.0
50 127 3417 282.0
50 128 3421 283.0
75 129 3426 287.0
500 130 3428 287.0
50 131 3430 288.0
100 132 3432 289.0
500 133 3450 304.0
100 134 3456 316.0
75 135 3467 319.0
100 136 3481 337.0
100 137 3482 338.0
100 138 3509 359.0
100 139 3512 363.0
100 140 3517 380.0
100 141 3528 389.0
100 142 3535 423.0
75 143 3542 468.0
75 144 3556 608.0
